date,time,raw,PAR_µmol_m2_s
2015-01-25, 15:45:00,1343,88.10575195
2015-01-25, 16:00:00,1179,78.08257499
2015-01-25, 16:15:00,1063,70.93223949
2015-01-25, 16:30:00,777,53.04284213
2015-01-25, 16:45:00,669,46.16969595
2015-01-25, 17:00:00,573,39.99227927
2015-01-25, 17:15:00,433,30.84285711
2015-01-25, 17:30:00,306,22.35367098
2015-01-25, 17:45:00,173,13.17284334
2015-01-25, 18:00:00,110,8.656110912
2015-01-25, 18:15:00,40,3.387892376
2015-01-25, 18:30:00,7,0.672974778
2015-01-25, 18:45:00,0,0
2015-01-25, 19:00:00,0,0
2015-01-25, 19:15:00,0,0
2015-01-25, 19:30:00,0,0
2015-01-25, 19:45:00,0,0
2015-01-25, 20:00:00,0,0
2015-01-25, 20:15:00,0,0
2015-01-25, 20:30:00,0,0
2015-01-25, 20:45:00,0,0
2015-01-25, 21:00:00,0,0
2015-01-25, 21:15:00,0,0
2015-01-25, 21:30:00,0,0
2015-01-25, 21:45:00,0,0
2015-01-25, 22:00:00,0,0
2015-01-25, 22:15:00,0,0
2015-01-25, 22:30:00,0,0
2015-01-25, 22:45:00,0,0
2015-01-25, 23:00:00,0,0
2015-01-25, 23:15:00,0,0
2015-01-25, 23:30:00,0,0
2015-01-25, 23:45:00,0,0
2015-01-25, 24:00:00,0,0
2015-01-26, 00:15:00,0,0
2015-01-26, 00:30:00,0,0
2015-01-26, 00:45:00,0,0
2015-01-26, 01:00:00,0,0
2015-01-26, 01:15:00,0,0
2015-01-26, 01:30:00,0,0
2015-01-26, 01:45:00,0,0
2015-01-26, 02:00:00,0,0
2015-01-26, 02:15:00,0,0
2015-01-26, 02:30:00,0,0
2015-01-26, 02:45:00,0,0
2015-01-26, 03:00:00,0,0
2015-01-26, 03:15:00,0,0
2015-01-26, 03:30:00,0,0
2015-01-26, 03:45:00,0,0
2015-01-26, 04:00:00,0,0
2015-01-26, 04:15:00,0,0
2015-01-26, 04:30:00,0,0
2015-01-26, 04:45:00,0,0
2015-01-26, 05:00:00,0,0
2015-01-26, 05:15:00,0,0
2015-01-26, 05:30:00,0,0
2015-01-26, 05:45:00,0,0
2015-01-26, 06:00:00,0,0
2015-01-26, 06:15:00,0,0
2015-01-26, 06:30:00,0,0
2015-01-26, 06:45:00,0,0
2015-01-26, 07:00:00,1,0.110748888
2015-01-26, 07:15:00,23,2.028007692
2015-01-26, 07:30:00,92,7.334319549
2015-01-26, 07:45:00,195,14.71934453
2015-01-26, 08:00:00,483,34.13214248
2015-01-26, 08:15:00,750,51.33146806
2015-01-26, 08:30:00,1074,71.61263363
2015-01-26, 08:45:00,1345,88.22741396
2015-01-26, 09:00:00,1565,101.5342405
2015-01-26, 09:15:00,1937,123.7356012
2015-01-26, 09:30:00,2625,164.0204438
2015-01-26, 09:45:00,2391,150.4167554
2015-01-26, 10:00:00,1943,124.0909769
2015-01-26, 10:15:00,2893,179.4931082
2015-01-26, 10:30:00,2781,173.0401777
2015-01-26, 10:45:00,3503,214.3377734
2015-01-26, 11:00:00,4890,292.0353876
2015-01-26, 11:15:00,5144,306.0756325
2015-01-26, 11:30:00,4637,277.9975923
2015-01-26, 11:45:00,5262,312.5809832
2015-01-26, 12:00:00,5866,345.7187758
2015-01-26, 12:15:00,6476,378.9345532
2015-01-26, 12:30:00,6801,396.5373589
2015-01-26, 12:45:00,7326,424.8449548
2015-01-26, 13:00:00,7107,413.0552018
2015-01-26, 13:15:00,7080,411.5998572
2015-01-26, 13:30:00,7515,434.9990648
2015-01-26, 13:45:00,8939,510.9396511
2015-01-26, 14:00:00,5515,326.4934953
2015-01-26, 14:15:00,6342,371.6582398
2015-01-26, 14:30:00,7043,409.6048402
2015-01-26, 14:45:00,4425,266.1918506
2015-01-26, 15:00:00,4894,292.2568979
2015-01-26, 15:15:00,3749,228.2607098
2015-01-26, 15:30:00,3266,200.8568186
2015-01-26, 15:45:00,3508,214.6214518
2015-01-26, 16:00:00,3258,200.4005513
2015-01-26, 16:15:00,2814,174.9434179
2015-01-26, 16:30:00,2376,149.5415149
2015-01-26, 16:45:00,2122,134.6574438
2015-01-26, 17:00:00,1575,102.1357158
2015-01-26, 17:15:00,1272,83.77805506
2015-01-26, 17:30:00,800,54.49726665
2015-01-26, 17:45:00,577,40.2510957
2015-01-26, 18:00:00,266,19.63053416
2015-01-26, 18:15:00,109,8.583115705
2015-01-26, 18:30:00,22,1.946112434
2015-01-26, 18:45:00,0,0
2015-01-26, 19:00:00,0,0
2015-01-26, 19:15:00,0,0
2015-01-26, 19:30:00,0,0
2015-01-26, 19:45:00,0,0
2015-01-26, 20:00:00,0,0
2015-01-26, 20:15:00,0,0
2015-01-26, 20:30:00,0,0
2015-01-26, 20:45:00,0,0
2015-01-26, 21:00:00,0,0
2015-01-26, 21:15:00,0,0
2015-01-26, 21:30:00,0,0
2015-01-26, 21:45:00,0,0
2015-01-26, 22:00:00,0,0
2015-01-26, 22:15:00,0,0
2015-01-26, 22:30:00,0,0
2015-01-26, 22:45:00,0,0
2015-01-26, 23:00:00,0,0
2015-01-26, 23:15:00,0,0
2015-01-26, 23:30:00,0,0
2015-01-26, 23:45:00,0,0
2015-01-26, 24:00:00,0,0
2015-01-27, 00:15:00,0,0
2015-01-27, 00:30:00,0,0
2015-01-27, 00:45:00,0,0
2015-01-27, 01:00:00,0,0
2015-01-27, 01:15:00,0,0
2015-01-27, 01:30:00,0,0
2015-01-27, 01:45:00,0,0
2015-01-27, 02:00:00,0,0
2015-01-27, 02:15:00,0,0
2015-01-27, 02:30:00,0,0
2015-01-27, 02:45:00,0,0
2015-01-27, 03:00:00,0,0
2015-01-27, 03:15:00,0,0
2015-01-27, 03:30:00,0,0
2015-01-27, 03:45:00,0,0
2015-01-27, 04:00:00,0,0
2015-01-27, 04:15:00,0,0
2015-01-27, 04:30:00,0,0
2015-01-27, 04:45:00,0,0
2015-01-27, 05:00:00,0,0
2015-01-27, 05:15:00,0,0
2015-01-27, 05:30:00,0,0
2015-01-27, 05:45:00,0,0
2015-01-27, 06:00:00,0,0
2015-01-27, 06:15:00,0,0
2015-01-27, 06:30:00,0,0
2015-01-27, 06:45:00,0,0
2015-01-27, 07:00:00,2,0.210612668
2015-01-27, 07:15:00,42,3.544691489
2015-01-27, 07:30:00,159,12.18133618
2015-01-27, 07:45:00,314,22.89508384
2015-01-27, 08:00:00,395,28.32460501
2015-01-27, 08:15:00,796,54.24454407
2015-01-27, 08:30:00,1326,87.07109084
2015-01-27, 08:45:00,1782,114.5265255
2015-01-27, 09:00:00,1178,78.02116006
2015-01-27, 09:15:00,1756,112.976198
2015-01-27, 09:30:00,2808,174.5974954
2015-01-27, 09:45:00,3999,242.3421255
2015-01-27, 10:00:00,4987,297.4033264
2015-01-27, 10:15:00,5774,340.6879658
2015-01-27, 10:30:00,3876,235.4223247
2015-01-27, 10:45:00,6411,375.4063794
2015-01-27, 11:00:00,7919,456.6425583
2015-01-27, 11:15:00,7028,408.7958327
2015-01-27, 11:30:00,7755,447.8665019
2015-01-27, 11:45:00,7895,455.3590892
2015-01-27, 12:00:00,6974,405.8823641
2015-01-27, 12:15:00,8732,499.9587052
2015-01-27, 12:30:00,8066,464.497671
2015-01-27, 12:45:00,4161,251.4325022
2015-01-27, 13:00:00,4213,254.344901
2015-01-27, 13:15:00,4952,295.4673243
2015-01-27, 13:30:00,8229,473.1956095
2015-01-27, 13:45:00,9668,549.4675425
2015-01-27, 14:00:00,6689,390.4782179
2015-01-27, 14:15:00,4870,290.9276382
2015-01-27, 14:30:00,6755,394.0496678
2015-01-27, 14:45:00,6034,354.8907465
2015-01-27, 15:00:00,4473,268.8683821
2015-01-27, 15:15:00,5568,329.4020278
2015-01-27, 15:30:00,4642,278.275549
2015-01-27, 15:45:00,7023,408.5261356
2015-01-27, 16:00:00,2088,132.6555617
2015-01-27, 16:15:00,1200,79.37141906
2015-01-27, 16:30:00,992,66.5280278
2015-01-27, 16:45:00,1052,70.25133329
2015-01-27, 17:00:00,1017,68.08134001
2015-01-27, 17:15:00,887,59.97205743
2015-01-27, 17:30:00,700,48.15027679
2015-01-27, 17:45:00,434,30.90890372
2015-01-27, 18:00:00,189,14.29889268
2015-01-27, 18:15:00,72,5.843106465
2015-01-27, 18:30:00,17,1.532267748
2015-01-27, 18:45:00,0,0
2015-01-27, 19:00:00,0,0
2015-01-27, 19:15:00,0,0
2015-01-27, 19:30:00,0,0
2015-01-27, 19:45:00,0,0
2015-01-27, 20:00:00,0,0
2015-01-27, 20:15:00,0,0
2015-01-27, 20:30:00,0,0
2015-01-27, 20:45:00,0,0
2015-01-27, 21:00:00,0,0
2015-01-27, 21:15:00,0,0
2015-01-27, 21:30:00,0,0
2015-01-27, 21:45:00,0,0
2015-01-27, 22:00:00,0,0
2015-01-27, 22:15:00,0,0
2015-01-27, 22:30:00,0,0
2015-01-27, 22:45:00,0,0
2015-01-27, 23:00:00,0,0
2015-01-27, 23:15:00,0,0
2015-01-27, 23:30:00,0,0
2015-01-27, 23:45:00,0,0
2015-01-27, 24:00:00,0,0
2015-01-28, 00:15:00,0,0
2015-01-28, 00:30:00,0,0
2015-01-28, 00:45:00,0,0
2015-01-28, 01:00:00,0,0
2015-01-28, 01:15:00,0,0
2015-01-28, 01:30:00,0,0
2015-01-28, 01:45:00,0,0
2015-01-28, 02:00:00,0,0
2015-01-28, 02:15:00,0,0
2015-01-28, 02:30:00,0,0
2015-01-28, 02:45:00,0,0
2015-01-28, 03:00:00,0,0
2015-01-28, 03:15:00,0,0
2015-01-28, 03:30:00,0,0
2015-01-28, 03:45:00,0,0
2015-01-28, 04:00:00,0,0
2015-01-28, 04:15:00,0,0
2015-01-28, 04:30:00,0,0
2015-01-28, 04:45:00,0,0
2015-01-28, 05:00:00,0,0
2015-01-28, 05:15:00,0,0
2015-01-28, 05:30:00,0,0
2015-01-28, 05:45:00,0,0
2015-01-28, 06:00:00,0,0
2015-01-28, 06:15:00,0,0
2015-01-28, 06:30:00,0,0
2015-01-28, 06:45:00,0,0
2015-01-28, 07:00:00,1,0.110748888
2015-01-28, 07:15:00,37,3.151612645
2015-01-28, 07:30:00,167,12.74865473
2015-01-28, 07:45:00,295,21.60754026
2015-01-28, 08:00:00,487,34.3941817
2015-01-28, 08:15:00,852,57.77447554
2015-01-28, 08:30:00,1099,73.15710915
2015-01-28, 08:45:00,1612,104.3587755
2015-01-28, 09:00:00,2386,150.1250531
2015-01-28, 09:15:00,3561,217.6266449
2015-01-28, 09:30:00,5001,298.1774503
2015-01-28, 09:45:00,5391,319.680648
2015-01-28, 10:00:00,5704,336.8562747
2015-01-28, 10:15:00,5749,339.3198945
2015-01-28, 10:30:00,6328,370.8973869
2015-01-28, 10:45:00,7042,409.5509103
2015-01-28, 11:00:00,8489,487.0438223
2015-01-28, 11:15:00,5904,347.7950405
2015-01-28, 11:30:00,7773,448.8303818
2015-01-28, 11:45:00,8560,490.8200524
2015-01-28, 12:00:00,10411,588.5185024
2015-01-28, 12:15:00,5474,324.242105
2015-01-28, 12:30:00,9185,523.9654867
2015-01-28, 12:45:00,7234,419.8953476
2015-01-28, 13:00:00,8315,477.7796448
2015-01-28, 13:15:00,10394,587.6273281
2015-01-28, 13:30:00,8041,463.1625071
2015-01-28, 13:45:00,8820,504.6292203
2015-01-28, 14:00:00,7262,421.4022316
2015-01-28, 14:15:00,6090,357.9439209
2015-01-28, 14:30:00,5892,347.1394832
2015-01-28, 14:45:00,7848,452.8448061
2015-01-28, 15:00:00,6564,383.7070623
2015-01-28, 15:15:00,5786,341.344487
2015-01-28, 15:30:00,5341,316.9303221
2015-01-28, 15:45:00,3691,224.9842149
2015-01-28, 16:00:00,3098,191.2578063
2015-01-28, 16:15:00,1878,120.2367681
2015-01-28, 16:30:00,1566,101.5944006
2015-01-28, 16:45:00,1782,114.5265255
2015-01-28, 17:00:00,1193,78.94198798
2015-01-28, 17:15:00,777,53.04284213
2015-01-28, 17:30:00,659,45.52938882
2015-01-28, 17:45:00,458,32.49076472
2015-01-28, 18:00:00,297,21.74334871
2015-01-28, 18:15:00,127,9.890006248
2015-01-28, 18:30:00,33,2.834375282
2015-01-28, 18:45:00,1,0.110748888
2015-01-28, 19:00:00,0,0
2015-01-28, 19:15:00,0,0
2015-01-28, 19:30:00,0,0
2015-01-28, 19:45:00,0,0
2015-01-28, 20:00:00,0,0
2015-01-28, 20:15:00,0,0
2015-01-28, 20:30:00,0,0
2015-01-28, 20:45:00,0,0
2015-01-28, 21:00:00,0,0
2015-01-28, 21:15:00,0,0
2015-01-28, 21:30:00,0,0
2015-01-28, 21:45:00,0,0
2015-01-28, 22:00:00,0,0
2015-01-28, 22:15:00,0,0
2015-01-28, 22:30:00,0,0
2015-01-28, 22:45:00,0,0
2015-01-28, 23:00:00,0,0
2015-01-28, 23:15:00,0,0
2015-01-28, 23:30:00,0,0
2015-01-28, 23:45:00,0,0
2015-01-28, 24:00:00,0,0
2015-01-29, 00:15:00,0,0
2015-01-29, 00:30:00,0,0
2015-01-29, 00:45:00,0,0
2015-01-29, 01:00:00,0,0
2015-01-29, 01:15:00,0,0
2015-01-29, 01:30:00,0,0
2015-01-29, 01:45:00,0,0
2015-01-29, 02:00:00,0,0
2015-01-29, 02:15:00,0,0
2015-01-29, 02:30:00,0,0
2015-01-29, 02:45:00,0,0
2015-01-29, 03:00:00,0,0
2015-01-29, 03:15:00,0,0
2015-01-29, 03:30:00,0,0
2015-01-29, 03:45:00,0,0
2015-01-29, 04:00:00,0,0
2015-01-29, 04:15:00,0,0
2015-01-29, 04:30:00,0,0
2015-01-29, 04:45:00,0,0
2015-01-29, 05:00:00,0,0
2015-01-29, 05:15:00,0,0
2015-01-29, 05:30:00,0,0
2015-01-29, 05:45:00,0,0
2015-01-29, 06:00:00,0,0
2015-01-29, 06:15:00,0,0
2015-01-29, 06:30:00,0,0
2015-01-29, 06:45:00,0,0
2015-01-29, 07:00:00,1,0.110748888
2015-01-29, 07:15:00,30,2.594620918
2015-01-29, 07:30:00,85,6.815371681
2015-01-29, 07:45:00,275,20.24568999
2015-01-29, 08:00:00,434,30.90890372
2015-01-29, 08:15:00,629,43.60417953
2015-01-29, 08:30:00,650,44.95250843
2015-01-29, 08:45:00,931,62.72582971
2015-01-29, 09:00:00,985,66.09259319
2015-01-29, 09:15:00,1255,82.73927336
2015-01-29, 09:30:00,1551,100.6917052
2015-01-29, 09:45:00,1771,113.8708198
2015-01-29, 10:00:00,1767,113.632308
2015-01-29, 10:15:00,2264,142.9934953
2015-01-29, 10:30:00,1512,98.34170905
2015-01-29, 10:45:00,1077,71.79810753
2015-01-29, 11:00:00,1846,118.3357664
2015-01-29, 11:15:00,1191,78.81925978
2015-01-29, 11:30:00,2611,163.2091067
2015-01-29, 11:45:00,2616,163.4989062
2015-01-29, 12:00:00,2967,183.7466527
2015-01-29, 12:15:00,2589,161.9335086
2015-01-29, 12:30:00,5203,309.3296486
2015-01-29, 12:45:00,4455,267.8649287
2015-01-29, 13:00:00,6924,403.1832456
2015-01-29, 13:15:00,5018,299.1172461
2015-01-29, 13:30:00,5193,308.7783101
2015-01-29, 13:45:00,4726,282.9419873
2015-01-29, 14:00:00,5121,304.8063842
2015-01-29, 14:15:00,4370,263.1223941
2015-01-29, 14:30:00,3781,230.0668506
2015-01-29, 14:45:00,4624,277.2748028
2015-01-29, 15:00:00,4978,296.9055919
2015-01-29, 15:15:00,6318,370.3538457
2015-01-29, 15:30:00,5590,330.6087511
2015-01-29, 15:45:00,6145,360.940588
2015-01-29, 16:00:00,3971,240.7682637
2015-01-29, 16:15:00,2906,180.2409197
2015-01-29, 16:30:00,2113,134.1277623
2015-01-29, 16:45:00,1899,121.4830188
2015-01-29, 17:00:00,1584,102.6768062
2015-01-29, 17:15:00,1172,77.65259075
2015-01-29, 17:30:00,789,53.80205704
2015-01-29, 17:45:00,603,41.93026615
2015-01-29, 18:00:00,288,21.13168019
2015-01-29, 18:15:00,147,11.32642204
2015-01-29, 18:30:00,46,3.856689832
2015-01-29, 18:45:00,2,0.210612668
2015-01-29, 19:00:00,0,0
2015-01-29, 19:15:00,0,0
2015-01-29, 19:30:00,0,0
2015-01-29, 19:45:00,0,0
2015-01-29, 20:00:00,0,0
2015-01-29, 20:15:00,0,0
2015-01-29, 20:30:00,0,0
2015-01-29, 20:45:00,0,0
2015-01-29, 21:00:00,0,0
2015-01-29, 21:15:00,0,0
2015-01-29, 21:30:00,0,0
2015-01-29, 21:45:00,0,0
2015-01-29, 22:00:00,0,0
2015-01-29, 22:15:00,0,0
2015-01-29, 22:30:00,0,0
2015-01-29, 22:45:00,0,0
2015-01-29, 23:00:00,0,0
2015-01-29, 23:15:00,0,0
2015-01-29, 23:30:00,0,0
2015-01-29, 23:45:00,0,0
2015-01-29, 24:00:00,0,0
2015-01-30, 00:15:00,0,0
2015-01-30, 00:30:00,0,0
2015-01-30, 00:45:00,0,0
2015-01-30, 01:00:00,0,0
2015-01-30, 01:15:00,0,0
2015-01-30, 01:30:00,0,0
2015-01-30, 01:45:00,0,0
2015-01-30, 02:00:00,0,0
2015-01-30, 02:15:00,0,0
2015-01-30, 02:30:00,0,0
2015-01-30, 02:45:00,0,0
2015-01-30, 03:00:00,0,0
2015-01-30, 03:15:00,0,0
2015-01-30, 03:30:00,0,0
2015-01-30, 03:45:00,0,0
2015-01-30, 04:00:00,0,0
2015-01-30, 04:15:00,0,0
2015-01-30, 04:30:00,0,0
2015-01-30, 04:45:00,0,0
2015-01-30, 05:00:00,0,0
2015-01-30, 05:15:00,0,0
2015-01-30, 05:30:00,0,0
2015-01-30, 05:45:00,0,0
2015-01-30, 06:00:00,0,0
2015-01-30, 06:15:00,0,0
2015-01-30, 06:30:00,0,0
2015-01-30, 06:45:00,0,0
2015-01-30, 07:00:00,5,0.492599833
2015-01-30, 07:15:00,68,5.541468773
2015-01-30, 07:30:00,222,16.60016821
2015-01-30, 07:45:00,534,37.46177777
2015-01-30, 08:00:00,911,61.47531553
2015-01-30, 08:15:00,1360,89.13946132
2015-01-30, 08:30:00,1814,116.4323673
2015-01-30, 08:45:00,1638,105.9187026
2015-01-30, 09:00:00,1272,83.77805506
2015-01-30, 09:15:00,937,63.10060136
2015-01-30, 09:30:00,1479,96.34981016
2015-01-30, 09:45:00,4625,277.3304072
2015-01-30, 10:00:00,5508,326.1091979
2015-01-30, 10:15:00,6604,385.8748436
2015-01-30, 10:30:00,7081,411.653766
2015-01-30, 10:45:00,7280,422.3707196
2015-01-30, 11:00:00,7176,416.7725939
2015-01-30, 11:15:00,7480,433.1200886
2015-01-30, 11:30:00,7472,432.6905186
2015-01-30, 11:45:00,7556,437.1993424
2015-01-30, 12:00:00,7891,455.1451501
2015-01-30, 12:15:00,5357,317.8106293
2015-01-30, 12:30:00,4987,297.4033264
2015-01-30, 12:45:00,5369,318.4707341
2015-01-30, 13:00:00,3313,203.5357552
2015-01-30, 13:15:00,2978,184.3782734
2015-01-30, 13:30:00,3748,228.2042499
2015-01-30, 13:45:00,4438,266.916952
2015-01-30, 14:00:00,4313,259.9383555
2015-01-30, 14:15:00,3696,225.266818
2015-01-30, 14:30:00,3063,189.2533107
2015-01-30, 14:45:00,3003,185.8131454
2015-01-30, 15:00:00,2606,162.9192669
2015-01-30, 15:15:00,2574,161.0633312
2015-01-30, 15:30:00,2181,138.1257898
2015-01-30, 15:45:00,2378,149.6582368
2015-01-30, 16:00:00,2146,136.0691315
2015-01-30, 16:15:00,2038,129.7072977
2015-01-30, 16:30:00,1301,85.54777384
2015-01-30, 16:45:00,1126,74.82227777
2015-01-30, 17:00:00,786,53.61233251
2015-01-30, 17:15:00,546,38.24178127
2015-01-30, 17:30:00,457,32.42497634
2015-01-30, 17:45:00,288,21.13168019
2015-01-30, 18:00:00,165,12.60701405
2015-01-30, 18:15:00,101,7.997358882
2015-01-30, 18:30:00,20,1.781494519
2015-01-30, 18:45:00,0,0
2015-01-30, 19:00:00,0,0
2015-01-30, 19:15:00,0,0
2015-01-30, 19:30:00,0,0
2015-01-30, 19:45:00,0,0
2015-01-30, 20:00:00,0,0
2015-01-30, 20:15:00,0,0
2015-01-30, 20:30:00,0,0
2015-01-30, 20:45:00,0,0
2015-01-30, 21:00:00,0,0
2015-01-30, 21:15:00,0,0
2015-01-30, 21:30:00,0,0
2015-01-30, 21:45:00,0,0
2015-01-30, 22:00:00,0,0
2015-01-30, 22:15:00,0,0
2015-01-30, 22:30:00,0,0
2015-01-30, 22:45:00,0,0
2015-01-30, 23:00:00,0,0
2015-01-30, 23:15:00,0,0
2015-01-30, 23:30:00,0,0
2015-01-30, 23:45:00,0,0
2015-01-30, 24:00:00,0,0
2015-01-31, 00:15:00,0,0
2015-01-31, 00:30:00,0,0
2015-01-31, 00:45:00,0,0
2015-01-31, 01:00:00,0,0
2015-01-31, 01:15:00,0,0
2015-01-31, 01:30:00,0,0
2015-01-31, 01:45:00,0,0
2015-01-31, 02:00:00,0,0
2015-01-31, 02:15:00,0,0
2015-01-31, 02:30:00,0,0
2015-01-31, 02:45:00,0,0
2015-01-31, 03:00:00,0,0
2015-01-31, 03:15:00,0,0
2015-01-31, 03:30:00,0,0
2015-01-31, 03:45:00,0,0
2015-01-31, 04:00:00,0,0
2015-01-31, 04:15:00,0,0
2015-01-31, 04:30:00,0,0
2015-01-31, 04:45:00,0,0
2015-01-31, 05:00:00,0,0
2015-01-31, 05:15:00,0,0
2015-01-31, 05:30:00,0,0
2015-01-31, 05:45:00,0,0
2015-01-31, 06:00:00,0,0
2015-01-31, 06:15:00,0,0
2015-01-31, 06:30:00,0,0
2015-01-31, 06:45:00,0,0
2015-01-31, 07:00:00,5,0.492599833
2015-01-31, 07:15:00,66,5.390170054
2015-01-31, 07:30:00,235,17.49970003
2015-01-31, 07:45:00,521,36.61533369
2015-01-31, 08:00:00,919,61.9757583
2015-01-31, 08:15:00,1287,84.69378889
2015-01-31, 08:30:00,1781,114.4669281
2015-01-31, 08:45:00,2377,149.5998768
2015-01-31, 09:00:00,2842,176.5570155
2015-01-31, 09:15:00,3275,201.3700222
2015-01-31, 09:30:00,3452,211.4425639
2015-01-31, 09:45:00,4900,292.5891387
2015-01-31, 10:00:00,2764,172.059081
2015-01-31, 10:15:00,3763,229.0510338
2015-01-31, 10:30:00,4889,291.980008
2015-01-31, 10:45:00,5599,331.102311
2015-01-31, 11:00:00,4102,248.1248419
2015-01-31, 11:15:00,4031,244.1398443
2015-01-31, 11:30:00,8742,500.4896172
2015-01-31, 11:45:00,8417,483.2120602
2015-01-31, 12:00:00,6899,401.8331554
2015-01-31, 12:15:00,6569,383.9780874
2015-01-31, 12:30:00,8509,488.1077806
2015-01-31, 12:45:00,9468,538.9191921
2015-01-31, 13:00:00,8826,504.9475408
2015-01-31, 13:15:00,8564,491.0327299
2015-01-31, 13:30:00,8407,482.679683
2015-01-31, 13:45:00,7517,435.1064156
2015-01-31, 14:00:00,9391,534.8537748
2015-01-31, 14:15:00,7199,418.011146
2015-01-31, 14:30:00,3120,192.5169313
2015-01-31, 14:45:00,4245,256.1358459
2015-01-31, 15:00:00,1629,105.378933
2015-01-31, 15:15:00,1889,120.8896917
2015-01-31, 15:30:00,1629,105.378933
2015-01-31, 15:45:00,1494,97.25561502
2015-01-31, 16:00:00,1277,84.08338645
2015-01-31, 16:15:00,1040,69.50793576
2015-01-31, 16:30:00,883,59.72122893
2015-01-31, 16:45:00,1029,68.82594016
2015-01-31, 17:00:00,738,50.56942783
2015-01-31, 17:15:00,815,55.44416229
2015-01-31, 17:30:00,585,40.7683383
2015-01-31, 17:45:00,417,29.78458404
2015-01-31, 18:00:00,352,25.4535515
2015-01-31, 18:15:00,159,12.18133618
2015-01-31, 18:30:00,30,2.594620918
2015-01-31, 18:45:00,2,0.210612668
2015-01-31, 19:00:00,0,0
2015-01-31, 19:15:00,0,0
2015-01-31, 19:30:00,0,0
2015-01-31, 19:45:00,0,0
2015-01-31, 20:00:00,0,0
2015-01-31, 20:15:00,0,0
2015-01-31, 20:30:00,0,0
2015-01-31, 20:45:00,0,0
2015-01-31, 21:00:00,0,0
2015-01-31, 21:15:00,0,0
2015-01-31, 21:30:00,0,0
2015-01-31, 21:45:00,0,0
2015-01-31, 22:00:00,0,0
2015-01-31, 22:15:00,0,0
2015-01-31, 22:30:00,0,0
2015-01-31, 22:45:00,0,0
2015-01-31, 23:00:00,0,0
2015-01-31, 23:15:00,0,0
2015-01-31, 23:30:00,0,0
2015-01-31, 23:45:00,0,0
2015-01-31, 24:00:00,0,0
2015-02-01, 00:15:00,0,0
2015-02-01, 00:30:00,0,0
2015-02-01, 00:45:00,0,0
2015-02-01, 01:00:00,0,0
2015-02-01, 01:15:00,0,0
2015-02-01, 01:30:00,0,0
2015-02-01, 01:45:00,0,0
2015-02-01, 02:00:00,0,0
2015-02-01, 02:15:00,0,0
2015-02-01, 02:30:00,0,0
2015-02-01, 02:45:00,0,0
2015-02-01, 03:00:00,0,0
2015-02-01, 03:15:00,0,0
2015-02-01, 03:30:00,0,0
2015-02-01, 03:45:00,0,0
2015-02-01, 04:00:00,0,0
2015-02-01, 04:15:00,0,0
2015-02-01, 04:30:00,0,0
2015-02-01, 04:45:00,0,0
2015-02-01, 05:00:00,0,0
2015-02-01, 05:15:00,0,0
2015-02-01, 05:30:00,0,0
2015-02-01, 05:45:00,0,0
2015-02-01, 06:00:00,0,0
2015-02-01, 06:15:00,0,0
2015-02-01, 06:30:00,0,0
2015-02-01, 06:45:00,0,0
2015-02-01, 07:00:00,4,0.400524978
2015-02-01, 07:15:00,61,5.010438451
2015-02-01, 07:30:00,211,15.83603658
2015-02-01, 07:45:00,476,33.67319325
2015-02-01, 08:00:00,755,51.64872248
2015-02-01, 08:15:00,1214,80.22973611
2015-02-01, 08:30:00,1404,91.81061458
2015-02-01, 08:45:00,1577,102.2559775
2015-02-01, 09:00:00,2022,128.7627481
2015-02-01, 09:15:00,3029,187.3044915
2015-02-01, 09:30:00,3825,232.5484822
2015-02-01, 09:45:00,4626,277.3860108
2015-02-01, 10:00:00,3853,234.1266206
2015-02-01, 10:15:00,2773,172.5785396
2015-02-01, 10:30:00,3780,230.0104256
2015-02-01, 10:45:00,3551,217.0598777
2015-02-01, 11:00:00,5177,307.8960078
2015-02-01, 11:15:00,3828,232.7176086
2015-02-01, 11:30:00,3142,193.7754111
2015-02-01, 11:45:00,3089,190.7425226
2015-02-01, 12:00:00,3448,211.2153577
2015-02-01, 12:15:00,3403,208.6579619
2015-02-01, 12:30:00,4862,290.4844459
2015-02-01, 12:45:00,4958,295.7992808
2015-02-01, 13:00:00,5801,342.1649993
2015-02-01, 13:15:00,4895,292.3122734
2015-02-01, 13:30:00,4238,255.7441608
2015-02-01, 13:45:00,3811,231.7590984
2015-02-01, 14:00:00,7581,438.5405489
2015-02-01, 14:15:00,9429,536.8603863
2015-02-01, 14:30:00,6332,371.1147859
2015-02-01, 14:45:00,6205,364.207457
2015-02-01, 15:00:00,7026,408.6879556
2015-02-01, 15:15:00,6659,388.8539859
2015-02-01, 15:30:00,5177,307.8960078
2015-02-01, 15:45:00,5616,332.0344336
2015-02-01, 16:00:00,4957,295.7439568
2015-02-01, 16:15:00,4541,272.6565676
2015-02-01, 16:30:00,3485,213.316287
2015-02-01, 16:45:00,2998,185.5262407
2015-02-01, 17:00:00,2050,130.4153559
2015-02-01, 17:15:00,1034,69.13600353
2015-02-01, 17:30:00,615,42.70348023
2015-02-01, 17:45:00,530,37.20149469
2015-02-01, 18:00:00,315,22.96268943
2015-02-01, 18:15:00,163,12.46524851
2015-02-01, 18:30:00,44,3.700948506
2015-02-01, 18:45:00,2,0.210612668
2015-02-01, 19:00:00,0,0
2015-02-01, 19:15:00,0,0
