date,time,raw,PAR_µmol_m2_s
2015-01-10, 21:45:00,0,0
2015-01-10, 22:00:00,0,0
2015-01-10, 22:15:00,0,0
2015-01-10, 22:30:00,0,0
2015-01-10, 22:45:00,0,0
2015-01-10, 23:00:00,0,0
2015-01-10, 23:15:00,0,0
2015-01-10, 23:30:00,0,0
2015-01-10, 23:45:00,0,0
2015-01-10, 24:00:00,0,0
2015-01-11, 00:15:00,0,0
2015-01-11, 00:30:00,0,0
2015-01-11, 00:45:00,0,0
2015-01-11, 01:00:00,0,0
2015-01-11, 01:15:00,0,0
2015-01-11, 01:30:00,0,0
2015-01-11, 01:45:00,0,0
2015-01-11, 02:00:00,0,0
2015-01-11, 02:15:00,0,0
2015-01-11, 02:30:00,0,0
2015-01-11, 02:45:00,0,0
2015-01-11, 03:00:00,0,0
2015-01-11, 03:15:00,0,0
2015-01-11, 03:30:00,0,0
2015-01-11, 03:45:00,0,0
2015-01-11, 04:00:00,0,0
2015-01-11, 04:15:00,0,0
2015-01-11, 04:30:00,0,0
2015-01-11, 04:45:00,0,0
2015-01-11, 05:00:00,0,0
2015-01-11, 05:15:00,0,0
2015-01-11, 05:30:00,0,0
2015-01-11, 05:45:00,0,0
2015-01-11, 06:00:00,0,0
2015-01-11, 06:15:00,0,0
2015-01-11, 06:30:00,0,0
2015-01-11, 06:45:00,0,0
2015-01-11, 07:00:00,2,0.248511964
2015-01-11, 07:15:00,48,3.890972421
2015-01-11, 07:30:00,170,11.62658909
2015-01-11, 07:45:00,313,19.72054514
2015-01-11, 08:00:00,541,31.66877687
2015-01-11, 08:15:00,1052,56.31609876
2015-01-11, 08:30:00,1883,93.21507954
2015-01-11, 08:45:00,2678,126.4411884
2015-01-11, 09:00:00,3275,150.5021287
2015-01-11, 09:15:00,3985,178.3637096
2015-01-11, 09:30:00,4785,208.968847
2015-01-11, 09:45:00,5491,235.4062706
2015-01-11, 10:00:00,6293,264.8908702
2015-01-11, 10:15:00,6881,286.1850388
2015-01-11, 10:30:00,7494,308.1256881
2015-01-11, 10:45:00,8258,335.1371965
2015-01-11, 11:00:00,8966,359.8696339
2015-01-11, 11:15:00,9880,391.4148953
2015-01-11, 11:30:00,9287,370.9955694
2015-01-11, 11:45:00,10091,398.6402865
2015-01-11, 12:00:00,10430,410.2065917
2015-01-11, 12:15:00,9945,393.6429171
2015-01-11, 12:30:00,7119,294.7335789
2015-01-11, 12:45:00,10613,416.4292746
2015-01-11, 13:00:00,11033,430.6568241
2015-01-11, 13:15:00,9206,368.1930356
2015-01-11, 13:30:00,4890,212.9322709
2015-01-11, 13:45:00,8370,339.0680697
2015-01-11, 14:00:00,8363,338.8225982
2015-01-11, 14:15:00,8321,337.3491881
2015-01-11, 14:30:00,6947,288.5595682
2015-01-11, 14:45:00,6194,261.2799047
2015-01-11, 15:00:00,6367,267.584987
2015-01-11, 15:15:00,4647,203.7419239
2015-01-11, 15:30:00,3070,142.312391
2015-01-11, 15:45:00,2587,122.7134952
2015-01-11, 16:00:00,2136,103.9629461
2015-01-11, 16:15:00,1953,96.20720533
2015-01-11, 16:30:00,2072,101.2611152
2015-01-11, 16:45:00,1447,74.21254034
2015-01-11, 17:00:00,1136,60.18818138
2015-01-11, 17:15:00,734,41.24034093
2015-01-11, 17:30:00,481,28.60490538
2015-01-11, 17:45:00,286,18.23921639
2015-01-11, 18:00:00,98,7.21740421
2015-01-11, 18:15:00,42,3.466253517
2015-01-11, 18:30:00,3,0.352997716
2015-01-11, 18:45:00,0,0
2015-01-11, 19:00:00,0,0
2015-01-11, 19:15:00,0,0
2015-01-11, 19:30:00,0,0
2015-01-11, 19:45:00,0,0
2015-01-11, 20:00:00,0,0
2015-01-11, 20:15:00,0,0
2015-01-11, 20:30:00,0,0
2015-01-11, 20:45:00,0,0
2015-01-11, 21:00:00,0,0
2015-01-11, 21:15:00,0,0
2015-01-11, 21:30:00,0,0
2015-01-11, 21:45:00,0,0
2015-01-11, 22:00:00,0,0
2015-01-11, 22:15:00,0,0
2015-01-11, 22:30:00,0,0
2015-01-11, 22:45:00,0,0
2015-01-11, 23:00:00,0,0
2015-01-11, 23:15:00,0,0
2015-01-11, 23:30:00,0,0
2015-01-11, 23:45:00,0,0
2015-01-11, 24:00:00,0,0
2015-01-12, 00:15:00,0,0
2015-01-12, 00:30:00,0,0
2015-01-12, 00:45:00,0,0
2015-01-12, 01:00:00,0,0
2015-01-12, 01:15:00,0,0
2015-01-12, 01:30:00,0,0
2015-01-12, 01:45:00,0,0
2015-01-12, 02:00:00,0,0
2015-01-12, 02:15:00,0,0
2015-01-12, 02:30:00,0,0
2015-01-12, 02:45:00,0,0
2015-01-12, 03:00:00,0,0
2015-01-12, 03:15:00,0,0
2015-01-12, 03:30:00,0,0
2015-01-12, 03:45:00,0,0
2015-01-12, 04:00:00,0,0
2015-01-12, 04:15:00,0,0
2015-01-12, 04:30:00,0,0
2015-01-12, 04:45:00,0,0
2015-01-12, 05:00:00,0,0
2015-01-12, 05:15:00,0,0
2015-01-12, 05:30:00,0,0
2015-01-12, 05:45:00,0,0
2015-01-12, 06:00:00,0,0
2015-01-12, 06:15:00,0,0
2015-01-12, 06:30:00,0,0
2015-01-12, 06:45:00,0,0
2015-01-12, 07:00:00,2,0.248511964
2015-01-12, 07:15:00,48,3.890972421
2015-01-12, 07:30:00,186,12.56799913
2015-01-12, 07:45:00,433,26.11678179
2015-01-12, 08:00:00,816,45.19961534
2015-01-12, 08:15:00,1330,68.98929674
2015-01-12, 08:30:00,1954,96.2498444
2015-01-12, 08:45:00,2193,106.3601098
2015-01-12, 09:00:00,3287,150.9793535
2015-01-12, 09:15:00,4019,179.6802254
2015-01-12, 09:30:00,4827,210.5556052
2015-01-12, 09:45:00,5563,238.0758041
2015-01-12, 10:00:00,6432,269.94797
2015-01-12, 10:15:00,7078,293.2637048
2015-01-12, 10:30:00,7927,323.4777139
2015-01-12, 10:45:00,8449,341.8364848
2015-01-12, 11:00:00,9288,371.030148
2015-01-12, 11:15:00,6695,279.4765933
2015-01-12, 11:30:00,8526,344.5314672
2015-01-12, 11:45:00,11684,452.5671027
2015-01-12, 12:00:00,11009,429.8458075
2015-01-12, 12:15:00,9760,387.2964352
2015-01-12, 12:30:00,5194,224.3438772
2015-01-12, 12:45:00,9077,363.7228815
2015-01-12, 13:00:00,11209,436.5970726
2015-01-12, 13:15:00,5156,222.9224417
2015-01-12, 13:30:00,10455,411.0575449
2015-01-12, 13:45:00,8265,335.383085
2015-01-12, 14:00:00,7437,306.0960019
2015-01-12, 14:15:00,4020,179.7189237
2015-01-12, 14:30:00,3751,169.2612081
2015-01-12, 14:45:00,4555,200.2457375
2015-01-12, 15:00:00,4331,191.693095
2015-01-12, 15:15:00,3581,162.6005004
2015-01-12, 15:30:00,5116,221.4246716
2015-01-12, 15:45:00,4306,190.7349211
2015-01-12, 16:00:00,3595,163.1506096
2015-01-12, 16:15:00,2397,114.8725833
2015-01-12, 16:30:00,2647,125.173256
2015-01-12, 16:45:00,2298,110.7542291
2015-01-12, 17:00:00,1536,78.14765918
2015-01-12, 17:15:00,1224,64.20359296
2015-01-12, 17:30:00,833,46.01358282
2015-01-12, 17:45:00,589,34.08690236
2015-01-12, 18:00:00,343,21.3464828
2015-01-12, 18:15:00,110,7.976369161
2015-01-12, 18:30:00,11,1.086939185
2015-01-12, 18:45:00,0,0
2015-01-12, 19:00:00,0,0
2015-01-12, 19:15:00,0,0
2015-01-12, 19:30:00,0,0
2015-01-12, 19:45:00,0,0
2015-01-12, 20:00:00,0,0
2015-01-12, 20:15:00,0,0
2015-01-12, 20:30:00,0,0
2015-01-12, 20:45:00,0,0
2015-01-12, 21:00:00,0,0
2015-01-12, 21:15:00,0,0
2015-01-12, 21:30:00,0,0
2015-01-12, 21:45:00,0,0
2015-01-12, 22:00:00,0,0
2015-01-12, 22:15:00,0,0
2015-01-12, 22:30:00,0,0
2015-01-12, 22:45:00,0,0
2015-01-12, 23:00:00,0,0
2015-01-12, 23:15:00,0,0
2015-01-12, 23:30:00,0,0
2015-01-12, 23:45:00,0,0
2015-01-12, 24:00:00,0,0
2015-01-13, 00:15:00,0,0
2015-01-13, 00:30:00,0,0
2015-01-13, 00:45:00,0,0
2015-01-13, 01:00:00,0,0
2015-01-13, 01:15:00,0,0
2015-01-13, 01:30:00,0,0
2015-01-13, 01:45:00,0,0
2015-01-13, 02:00:00,0,0
2015-01-13, 02:15:00,0,0
2015-01-13, 02:30:00,0,0
2015-01-13, 02:45:00,0,0
2015-01-13, 03:00:00,0,0
2015-01-13, 03:15:00,0,0
2015-01-13, 03:30:00,0,0
2015-01-13, 03:45:00,0,0
2015-01-13, 04:00:00,0,0
2015-01-13, 04:15:00,0,0
2015-01-13, 04:30:00,0,0
2015-01-13, 04:45:00,0,0
2015-01-13, 05:00:00,0,0
2015-01-13, 05:15:00,0,0
2015-01-13, 05:30:00,0,0
2015-01-13, 05:45:00,0,0
2015-01-13, 06:00:00,0,0
2015-01-13, 06:15:00,0,0
2015-01-13, 06:30:00,0,0
2015-01-13, 06:45:00,0,0
2015-01-13, 07:00:00,4,0.452812978
2015-01-13, 07:15:00,64,4.991201728
2015-01-13, 07:30:00,260,16.79487081
2015-01-13, 07:45:00,616,35.43535614
2015-01-13, 08:00:00,1162,61.37876728
2015-01-13, 08:15:00,1819,90.46631945
2015-01-13, 08:30:00,2684,126.6863662
2015-01-13, 08:45:00,3566,162.0107768
2015-01-13, 09:00:00,4450,196.2438986
2015-01-13, 09:15:00,3902,175.1434878
2015-01-13, 09:30:00,5951,252.3834068
2015-01-13, 09:45:00,7005,290.6437733
2015-01-13, 10:00:00,7911,322.9124754
2015-01-13, 10:15:00,8481,342.9568767
2015-01-13, 10:30:00,8991,360.7380391
2015-01-13, 10:45:00,10081,398.2983125
2015-01-13, 11:00:00,11131,433.9660209
2015-01-13, 11:15:00,13002,496.435618
2015-01-13, 11:30:00,10693,419.1450316
2015-01-13, 11:45:00,9190,367.6390576
2015-01-13, 12:00:00,10646,417.5498566
2015-01-13, 12:15:00,10284,405.2315246
2015-01-13, 12:30:00,13049,497.988586
2015-01-13, 12:45:00,15962,592.8817879
2015-01-13, 13:00:00,16272,602.8357665
2015-01-13, 13:15:00,16309,604.0221108
2015-01-13, 13:30:00,15814,588.1204256
2015-01-13, 13:45:00,15370,573.8001232
2015-01-13, 14:00:00,14721,552.7672131
2015-01-13, 14:15:00,14114,532.9824089
2015-01-13, 14:30:00,13500,512.8527014
2015-01-13, 14:45:00,12572,482.1921792
2015-01-13, 15:00:00,11714,453.5727717
2015-01-13, 15:15:00,10654,417.8214424
2015-01-13, 15:30:00,9546,379.9348812
2015-01-13, 15:45:00,8576,346.279703
2015-01-13, 16:00:00,7481,307.6629604
2015-01-13, 16:15:00,6400,268.7850584
2015-01-13, 16:30:00,5237,225.9506596
2015-01-13, 16:45:00,4255,188.7779217
2015-01-13, 17:00:00,3140,145.1169162
2015-01-13, 17:15:00,2338,112.4210255
2015-01-13, 17:30:00,1240,64.92942369
2015-01-13, 17:45:00,707,39.92392049
2015-01-13, 18:00:00,415,25.17434444
2015-01-13, 18:15:00,146,10.19153428
2015-01-13, 18:30:00,15,1.421675016
2015-01-13, 18:45:00,0,0
2015-01-13, 19:00:00,0,0
2015-01-13, 19:15:00,0,0
2015-01-13, 19:30:00,0,0
2015-01-13, 19:45:00,0,0
2015-01-13, 20:00:00,0,0
2015-01-13, 20:15:00,0,0
2015-01-13, 20:30:00,0,0
2015-01-13, 20:45:00,0,0
2015-01-13, 21:00:00,0,0
2015-01-13, 21:15:00,0,0
2015-01-13, 21:30:00,0,0
2015-01-13, 21:45:00,0,0
2015-01-13, 22:00:00,0,0
2015-01-13, 22:15:00,0,0
2015-01-13, 22:30:00,0,0
2015-01-13, 22:45:00,0,0
2015-01-13, 23:00:00,0,0
2015-01-13, 23:15:00,0,0
2015-01-13, 23:30:00,0,0
2015-01-13, 23:45:00,0,0
2015-01-13, 24:00:00,0,0
2015-01-14, 00:15:00,0,0
2015-01-14, 00:30:00,0,0
2015-01-14, 00:45:00,0,0
2015-01-14, 01:00:00,0,0
2015-01-14, 01:15:00,0,0
2015-01-14, 01:30:00,0,0
2015-01-14, 01:45:00,0,0
2015-01-14, 02:00:00,0,0
2015-01-14, 02:15:00,0,0
2015-01-14, 02:30:00,0,0
2015-01-14, 02:45:00,0,0
2015-01-14, 03:00:00,0,0
2015-01-14, 03:15:00,0,0
2015-01-14, 03:30:00,0,0
2015-01-14, 03:45:00,0,0
2015-01-14, 04:00:00,0,0
2015-01-14, 04:15:00,0,0
2015-01-14, 04:30:00,0,0
2015-01-14, 04:45:00,0,0
2015-01-14, 05:00:00,0,0
2015-01-14, 05:15:00,0,0
2015-01-14, 05:30:00,0,0
2015-01-14, 05:45:00,0,0
2015-01-14, 06:00:00,0,0
2015-01-14, 06:15:00,0,0
2015-01-14, 06:30:00,0,0
2015-01-14, 06:45:00,0,0
2015-01-14, 07:00:00,0,0
2015-01-14, 07:15:00,28,2.440257911
2015-01-14, 07:30:00,167,11.44877749
2015-01-14, 07:45:00,488,28.96489346
2015-01-14, 08:00:00,1149,60.78392695
2015-01-14, 08:15:00,1762,88.00724948
2015-01-14, 08:30:00,2724,128.3190117
2015-01-14, 08:45:00,2823,132.3460773
2015-01-14, 09:00:00,3304,151.6550215
2015-01-14, 09:15:00,4504,198.3035536
2015-01-14, 09:30:00,2957,137.7668232
2015-01-14, 09:45:00,6425,269.6936497
2015-01-14, 10:00:00,7463,307.0220821
2015-01-14, 10:15:00,4805,209.7246786
2015-01-14, 10:30:00,4973,216.0571663
2015-01-14, 10:45:00,6749,281.4267572
2015-01-14, 11:00:00,7363,303.4578474
2015-01-14, 11:15:00,9800,388.6700074
2015-01-14, 11:30:00,7054,292.40276
2015-01-14, 11:45:00,7695,315.2665705
2015-01-14, 12:00:00,7453,306.6659488
2015-01-14, 12:15:00,9266,370.2693032
2015-01-14, 12:30:00,13152,501.3892748
2015-01-14, 12:45:00,8329,337.6299146
2015-01-14, 13:00:00,5957,252.6036538
2015-01-14, 13:15:00,4158,185.0470422
2015-01-14, 13:30:00,6604,276.1854101
2015-01-14, 13:45:00,8533,344.776303
2015-01-14, 14:00:00,13859,524.6369392
2015-01-14, 14:15:00,13195,502.8079194
2015-01-14, 14:30:00,15304,571.6667175
2015-01-14, 14:45:00,9311,371.8253178
2015-01-14, 15:00:00,10307,406.0158947
2015-01-14, 15:15:00,12529,480.7642672
2015-01-14, 15:30:00,9255,369.8887897
2015-01-14, 15:45:00,5865,249.223237
2015-01-14, 16:00:00,7171,296.5961745
2015-01-14, 16:15:00,6855,285.248779
2015-01-14, 16:30:00,4681,205.0316304
2015-01-14, 16:45:00,4300,190.5048482
2015-01-14, 17:00:00,3151,145.556859
2015-01-14, 17:15:00,2210,107.0734237
2015-01-14, 17:30:00,1404,72.29973508
2015-01-14, 17:45:00,728,40.94837383
2015-01-14, 18:00:00,365,22.52664116
2015-01-14, 18:15:00,129,9.155924245
2015-01-14, 18:30:00,14,1.339257741
2015-01-14, 18:45:00,0,0
2015-01-14, 19:00:00,0,0
2015-01-14, 19:15:00,0,0
2015-01-14, 19:30:00,0,0
2015-01-14, 19:45:00,0,0
2015-01-14, 20:00:00,0,0
2015-01-14, 20:15:00,0,0
2015-01-14, 20:30:00,0,0
2015-01-14, 20:45:00,0,0
2015-01-14, 21:00:00,0,0
2015-01-14, 21:15:00,0,0
2015-01-14, 21:30:00,0,0
2015-01-14, 21:45:00,0,0
2015-01-14, 22:00:00,0,0
2015-01-14, 22:15:00,0,0
2015-01-14, 22:30:00,0,0
2015-01-14, 22:45:00,0,0
2015-01-14, 23:00:00,0,0
2015-01-14, 23:15:00,0,0
2015-01-14, 23:30:00,0,0
2015-01-14, 23:45:00,0,0
2015-01-14, 24:00:00,0,0
2015-01-15, 00:15:00,0,0
2015-01-15, 00:30:00,0,0
2015-01-15, 00:45:00,0,0
2015-01-15, 01:00:00,0,0
2015-01-15, 01:15:00,0,0
2015-01-15, 01:30:00,0,0
2015-01-15, 01:45:00,0,0
2015-01-15, 02:00:00,0,0
2015-01-15, 02:15:00,0,0
2015-01-15, 02:30:00,0,0
2015-01-15, 02:45:00,0,0
2015-01-15, 03:00:00,0,0
2015-01-15, 03:15:00,0,0
2015-01-15, 03:30:00,0,0
2015-01-15, 03:45:00,0,0
2015-01-15, 04:00:00,0,0
2015-01-15, 04:15:00,0,0
2015-01-15, 04:30:00,0,0
2015-01-15, 04:45:00,0,0
2015-01-15, 05:00:00,0,0
2015-01-15, 05:15:00,0,0
2015-01-15, 05:30:00,0,0
2015-01-15, 05:45:00,0,0
2015-01-15, 06:00:00,0,0
2015-01-15, 06:15:00,0,0
2015-01-15, 06:30:00,0,0
2015-01-15, 06:45:00,0,0
2015-01-15, 07:00:00,1,0.136387867
2015-01-15, 07:15:00,37,3.106069362
2015-01-15, 07:30:00,166,11.38941187
2015-01-15, 07:45:00,377,23.16630715
2015-01-15, 08:00:00,504,29.78513753
2015-01-15, 08:15:00,1925,95.01211389
2015-01-15, 08:30:00,3306,151.7344811
2015-01-15, 08:45:00,2899,135.4246721
2015-01-15, 09:00:00,3453,157.5573602
2015-01-15, 09:15:00,7285,300.6732287
2015-01-15, 09:30:00,9783,388.0863315
2015-01-15, 09:45:00,9190,367.6390576
2015-01-15, 10:00:00,9449,376.5908193
2015-01-15, 10:15:00,8676,349.7720756
2015-01-15, 10:30:00,8484,343.0618843
2015-01-15, 10:45:00,9831,389.7340075
2015-01-15, 11:00:00,12397,476.3767832
2015-01-15, 11:15:00,9317,372.03271
2015-01-15, 11:30:00,10791,422.4681165
2015-01-15, 11:45:00,11750,454.7791177
2015-01-15, 12:00:00,11890,459.465758
2015-01-15, 12:15:00,13298,506.2035465
2015-01-15, 12:30:00,11723,453.8744048
2015-01-15, 12:45:00,8554,345.5106485
2015-01-15, 13:00:00,7489,307.9477287
2015-01-15, 13:15:00,8475,342.7468465
2015-01-15, 13:30:00,7511,308.7306308
2015-01-15, 13:45:00,7272,300.2087371
2015-01-15, 14:00:00,9601,381.828968
2015-01-15, 14:15:00,6776,282.401052
2015-01-15, 14:30:00,6873,285.8970096
2015-01-15, 14:45:00,6161,260.0745309
2015-01-15, 15:00:00,5455,234.0697425
2015-01-15, 15:15:00,5919,251.2082514
2015-01-15, 15:30:00,5046,218.7997764
2015-01-15, 15:45:00,5076,219.9253268
2015-01-15, 16:00:00,5033,218.3117588
2015-01-15, 16:15:00,5079,220.0378326
2015-01-15, 16:30:00,4235,188.009612
2015-01-15, 16:45:00,3280,150.7010008
2015-01-15, 17:00:00,2274,109.7522822
2015-01-15, 17:15:00,1415,72.78979761
2015-01-15, 17:30:00,581,33.6857792
2015-01-15, 17:45:00,337,21.02287847
2015-01-15, 18:00:00,163,11.21102518
2015-01-15, 18:15:00,53,4.239444266
2015-01-15, 18:30:00,5,0.549293137
2015-01-15, 18:45:00,0,0
2015-01-15, 19:00:00,0,0
2015-01-15, 19:15:00,0,0
2015-01-15, 19:30:00,0,0
2015-01-15, 19:45:00,0,0
2015-01-15, 20:00:00,0,0
2015-01-15, 20:15:00,0,0
2015-01-15, 20:30:00,0,0
2015-01-15, 20:45:00,0,0
2015-01-15, 21:00:00,0,0
2015-01-15, 21:15:00,0,0
2015-01-15, 21:30:00,0,0
2015-01-15, 21:45:00,0,0
2015-01-15, 22:00:00,0,0
2015-01-15, 22:15:00,0,0
2015-01-15, 22:30:00,0,0
2015-01-15, 22:45:00,0,0
2015-01-15, 23:00:00,0,0
2015-01-15, 23:15:00,0,0
2015-01-15, 23:30:00,0,0
2015-01-15, 23:45:00,0,0
2015-01-15, 24:00:00,0,0
2015-01-16, 00:15:00,0,0
2015-01-16, 00:30:00,0,0
2015-01-16, 00:45:00,0,0
2015-01-16, 01:00:00,0,0
2015-01-16, 01:15:00,0,0
2015-01-16, 01:30:00,0,0
2015-01-16, 01:45:00,0,0
2015-01-16, 02:00:00,0,0
2015-01-16, 02:15:00,0,0
2015-01-16, 02:30:00,0,0
2015-01-16, 02:45:00,0,0
2015-01-16, 03:00:00,0,0
2015-01-16, 03:15:00,0,0
2015-01-16, 03:30:00,0,0
2015-01-16, 03:45:00,0,0
2015-01-16, 04:00:00,0,0
2015-01-16, 04:15:00,0,0
2015-01-16, 04:30:00,0,0
2015-01-16, 04:45:00,0,0
2015-01-16, 05:00:00,0,0
2015-01-16, 05:15:00,0,0
2015-01-16, 05:30:00,0,0
2015-01-16, 05:45:00,0,0
2015-01-16, 06:00:00,0,0
2015-01-16, 06:15:00,0,0
2015-01-16, 06:30:00,0,0
2015-01-16, 06:45:00,0,0
2015-01-16, 07:00:00,1,0.136387867
2015-01-16, 07:15:00,35,2.96019988
2015-01-16, 07:30:00,109,7.91356391
2015-01-16, 07:45:00,333,20.80671249
2015-01-16, 08:00:00,703,39.72832608
2015-01-16, 08:15:00,1244,65.11068415
2015-01-16, 08:30:00,1703,85.45060398
2015-01-16, 08:45:00,2195,106.4440676
2015-01-16, 09:00:00,3284,150.8600693
2015-01-16, 09:15:00,3861,173.5493877
2015-01-16, 09:30:00,5505,235.9257132
2015-01-16, 09:45:00,3089,143.0744611
2015-01-16, 10:00:00,2901,135.5055401
2015-01-16, 10:15:00,2570,122.0151755
2015-01-16, 10:30:00,3966,177.6273526
2015-01-16, 10:45:00,3753,169.3393244
2015-01-16, 11:00:00,4259,188.9315253
2015-01-16, 11:15:00,4948,215.1166757
2015-01-16, 11:30:00,2493,118.8443506
2015-01-16, 11:45:00,2135,103.9208145
2015-01-16, 12:00:00,3300,151.4960829
2015-01-16, 12:15:00,4624,202.8687565
2015-01-16, 12:30:00,5803,246.9411137
2015-01-16, 12:45:00,5709,243.4748521
2015-01-16, 13:00:00,5427,233.0294011
2015-01-16, 13:15:00,6646,277.7051701
2015-01-16, 13:30:00,5480,234.9980123
2015-01-16, 13:45:00,4633,203.2105
2015-01-16, 14:00:00,5364,230.685988
2015-01-16, 14:15:00,7211,298.027705
2015-01-16, 14:30:00,7988,325.6312819
2015-01-16, 14:45:00,7214,298.1350267
2015-01-16, 15:00:00,6034,255.427522
2015-01-16, 15:15:00,4899,213.2714576
2015-01-16, 15:30:00,4439,195.8239286
2015-01-16, 15:45:00,3091,143.1546423
2015-01-16, 16:00:00,4025,179.912396
2015-01-16, 16:15:00,4014,179.4867143
2015-01-16, 16:30:00,3665,165.8968629
2015-01-16, 16:45:00,2609,123.6162886
2015-01-16, 17:00:00,1389,71.63063504
2015-01-16, 17:15:00,1011,54.41120422
2015-01-16, 17:30:00,738,41.43480738
2015-01-16, 17:45:00,584,33.83628684
2015-01-16, 18:00:00,323,20.26475889
2015-01-16, 18:15:00,100,7.344728345
2015-01-16, 18:30:00,11,1.086939185
2015-01-16, 18:45:00,0,0
2015-01-16, 19:00:00,0,0
2015-01-16, 19:15:00,0,0
2015-01-16, 19:30:00,0,0
2015-01-16, 19:45:00,0,0
2015-01-16, 20:00:00,0,0
2015-01-16, 20:15:00,0,0
2015-01-16, 20:30:00,0,0
2015-01-16, 20:45:00,0,0
2015-01-16, 21:00:00,0,0
2015-01-16, 21:15:00,0,0
2015-01-16, 21:30:00,0,0
2015-01-16, 21:45:00,0,0
2015-01-16, 22:00:00,0,0
2015-01-16, 22:15:00,0,0
2015-01-16, 22:30:00,0,0
2015-01-16, 22:45:00,0,0
2015-01-16, 23:00:00,0,0
2015-01-16, 23:15:00,0,0
2015-01-16, 23:30:00,0,0
2015-01-16, 23:45:00,0,0
2015-01-16, 24:00:00,0,0
2015-01-17, 00:15:00,0,0
2015-01-17, 00:30:00,0,0
2015-01-17, 00:45:00,0,0
2015-01-17, 01:00:00,0,0
2015-01-17, 01:15:00,0,0
2015-01-17, 01:30:00,0,0
2015-01-17, 01:45:00,0,0
2015-01-17, 02:00:00,0,0
2015-01-17, 02:15:00,0,0
2015-01-17, 02:30:00,0,0
2015-01-17, 02:45:00,0,0
2015-01-17, 03:00:00,0,0
2015-01-17, 03:15:00,0,0
2015-01-17, 03:30:00,0,0
2015-01-17, 03:45:00,0,0
2015-01-17, 04:00:00,0,0
2015-01-17, 04:15:00,0,0
2015-01-17, 04:30:00,0,0
2015-01-17, 04:45:00,0,0
2015-01-17, 05:00:00,0,0
2015-01-17, 05:15:00,0,0
2015-01-17, 05:30:00,0,0
2015-01-17, 05:45:00,0,0
2015-01-17, 06:00:00,0,0
2015-01-17, 06:15:00,0,0
2015-01-17, 06:30:00,0,0
2015-01-17, 06:45:00,0,0
2015-01-17, 07:00:00,1,0.136387867
2015-01-17, 07:15:00,28,2.440257911
2015-01-17, 07:30:00,101,7.408261752
2015-01-17, 07:45:00,326,20.42757869
2015-01-17, 08:00:00,401,24.43754117
2015-01-17, 08:15:00,625,35.88306076
2015-01-17, 08:30:00,1978,97.27230601
2015-01-17, 08:45:00,4850,211.4237572
2015-01-17, 09:00:00,6208,261.7910145
2015-01-17, 09:15:00,5078,220.0003317
2015-01-17, 09:30:00,4909,213.6482334
2015-01-17, 09:45:00,6651,277.8860077
2015-01-17, 10:00:00,6411,269.1848973
2015-01-17, 10:15:00,6906,287.0848403
2015-01-17, 10:30:00,7639,313.279618
2015-01-17, 10:45:00,9859,390.6946523
2015-01-17, 11:00:00,10422,409.9342288
2015-01-17, 11:15:00,10289,405.4020598
2015-01-17, 11:30:00,9190,367.6390576
2015-01-17, 11:45:00,7927,323.4777139
2015-01-17, 12:00:00,9715,385.7502617
2015-01-17, 12:15:00,8422,340.8907106
2015-01-17, 12:30:00,8232,334.2236506
2015-01-17, 12:45:00,7476,307.4849595
2015-01-17, 13:00:00,7053,292.3668787
2015-01-17, 13:15:00,14139,533.799496
2015-01-17, 13:30:00,16040,595.3887645
2015-01-17, 13:45:00,7175,296.7393758
2015-01-17, 14:00:00,6398,268.7123506
2015-01-17, 14:15:00,10095,398.7770634
2015-01-17, 14:30:00,12330,474.1474034
2015-01-17, 14:45:00,8023,326.8659371
2015-01-17, 15:00:00,8733,351.7603045
2015-01-17, 15:15:00,9614,382.2764478
2015-01-17, 15:30:00,8713,351.0628795
2015-01-17, 15:45:00,4180,185.8942373
2015-01-17, 16:00:00,5497,235.6289106
2015-01-17, 16:15:00,4754,207.796468
2015-01-17, 16:30:00,4471,197.0452725
2015-01-17, 16:45:00,1594,80.6955572
2015-01-17, 17:00:00,1493,76.25036151
2015-01-17, 17:15:00,1188,62.56577788
2015-01-17, 17:30:00,871,47.82505217
2015-01-17, 17:45:00,732,41.14305433
2015-01-17, 18:00:00,370,22.79350695
2015-01-17, 18:15:00,124,8.847927353
2015-01-17, 18:30:00,20,1.8236744
2015-01-17, 18:45:00,0,0
2015-01-17, 19:00:00,0,0
2015-01-17, 19:15:00,0,0
2015-01-17, 19:30:00,0,0
2015-01-17, 19:45:00,0,0
2015-01-17, 20:00:00,0,0
2015-01-17, 20:15:00,0,0
2015-01-17, 20:30:00,0,0
2015-01-17, 20:45:00,0,0
2015-01-17, 21:00:00,0,0
2015-01-17, 21:15:00,0,0
2015-01-17, 21:30:00,0,0
2015-01-17, 21:45:00,0,0
2015-01-17, 22:00:00,0,0
2015-01-17, 22:15:00,0,0
2015-01-17, 22:30:00,0,0
2015-01-17, 22:45:00,0,0
2015-01-17, 23:00:00,0,0
2015-01-17, 23:15:00,0,0
2015-01-17, 23:30:00,0,0
2015-01-17, 23:45:00,0,0
2015-01-17, 24:00:00,0,0
2015-01-18, 00:15:00,0,0
2015-01-18, 00:30:00,0,0
2015-01-18, 00:45:00,0,0
2015-01-18, 01:00:00,0,0
2015-01-18, 01:15:00,0,0
2015-01-18, 01:30:00,0,0
2015-01-18, 01:45:00,0,0
2015-01-18, 02:00:00,0,0
