# Constructed from biom file
#OTU ID	6K	58K	128K	127K	3K	66K	20K	110K	11K
denovo46120	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46121	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46122	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46123	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46124	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46125	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46126	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46127	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46128	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46129	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46130	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46131	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo46133	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46134	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46135	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46136	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo46138	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46139	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46140	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46141	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46142	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46143	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46144	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46145	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46146	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46147	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46148	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46149	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46150	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46151	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46152	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46153	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46154	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46155	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46156	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46157	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46158	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46159	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46160	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46161	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46162	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46163	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46164	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46165	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46166	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46167	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46168	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46169	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46170	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46171	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46172	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46173	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46174	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46175	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46176	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46177	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46178	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46179	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46180	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46181	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46182	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46183	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46184	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46185	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46186	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46187	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46188	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46189	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46190	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46191	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46192	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46193	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46194	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46195	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46196	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46197	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46198	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46199	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46200	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46201	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46202	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46203	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46204	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46205	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46206	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46207	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46208	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46209	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46210	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46211	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46212	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46213	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46214	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46215	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46216	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46217	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46218	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46219	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46220	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46221	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46222	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46223	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46224	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46225	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46226	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46227	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
denovo46228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46229	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46230	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46231	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46232	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46233	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46234	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46235	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46236	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46237	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46238	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46239	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46240	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46241	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46242	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46243	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46244	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46245	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46246	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46247	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46248	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46249	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46250	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46251	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46252	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46253	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46254	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46255	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46256	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46257	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46258	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46259	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46260	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46261	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46262	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46263	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46264	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46265	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46266	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46267	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46268	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46269	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46270	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
denovo46271	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46272	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46273	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46274	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46275	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46276	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46277	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46278	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46279	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46280	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46281	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46282	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46283	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46284	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46285	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46286	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46287	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46288	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46289	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46290	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46291	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46292	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46293	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46294	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46295	2.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46296	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46297	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46298	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46299	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46300	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46301	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46302	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46303	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46304	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46305	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46306	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46307	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46308	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46309	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46310	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46311	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46312	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46313	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46314	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46315	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo46317	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46318	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0
denovo46319	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46320	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46321	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46322	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo46324	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46325	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46326	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46327	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46328	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46329	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46330	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46331	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46332	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46334	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46335	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46336	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46337	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46338	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46339	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46340	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46341	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46342	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46343	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46344	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46345	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46346	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46347	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46348	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46349	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46350	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46351	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46352	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46353	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46354	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46355	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46356	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46357	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46358	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46359	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46360	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46361	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46362	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46363	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46364	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46365	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46366	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46367	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46368	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46369	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46370	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46371	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46372	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46373	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46374	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46375	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46376	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46377	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46378	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46379	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46380	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46381	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46382	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46383	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46384	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46385	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46386	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46387	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46388	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46389	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46390	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46391	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46392	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46393	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo46395	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46396	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46397	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46398	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46399	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46400	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46401	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46402	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46403	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46404	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46405	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46406	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46407	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46409	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46411	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
denovo46412	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46413	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46414	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46415	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46416	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
denovo46418	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46419	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46420	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46421	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46422	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46423	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46424	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46425	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46426	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46427	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46428	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46429	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46430	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46431	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46432	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46433	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46434	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46435	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
denovo46436	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46437	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46438	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46439	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46440	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46441	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46442	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46443	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46444	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46445	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
denovo46446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46447	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46448	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46449	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
denovo46450	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
denovo46451	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
