date,time,PAR_raw,PAR_calibrated_umol/m^2/s
12/12/2014, 13:15:00,16175,1195.502
12/12/2014, 13:30:00,14167,1073.34
12/12/2014, 13:45:00,9923,803.505
12/12/2014, 14:00:00,12787,987.512
12/12/2014, 14:15:00,11056,877.349
12/12/2014, 14:30:00,13017,1001.933
12/12/2014, 14:45:00,12602,975.878
12/12/2014, 15:00:00,9551,778.922
12/12/2014, 15:15:00,8976,740.568
12/12/2014, 15:30:00,7529,641.92
12/12/2014, 15:45:00,7852,664.227
12/12/2014, 16:00:00,5709,512.57
12/12/2014, 16:15:00,2910,296.317
12/12/2014, 16:30:00,2339,248.093
12/12/2014, 16:45:00,1825,202.758
12/12/2014, 17:00:00,1674,189.006
12/12/2014, 17:15:00,1282,152.143
12/12/2014, 17:30:00,602,82.278
12/12/2014, 17:45:00,356,53.673
12/12/2014, 18:00:00,102,19.423
12/12/2014, 18:15:00,7,2.199
12/12/2014, 18:30:00,0,0
12/12/2014, 18:45:00,0,0
12/12/2014, 19:00:00,0,0
12/12/2014, 19:15:00,0,0
12/12/2014, 19:30:00,0,0
12/12/2014, 19:45:00,0,0
12/12/2014, 20:00:00,0,0
12/12/2014, 20:15:00,0,0
12/12/2014, 20:30:00,0,0
12/12/2014, 20:45:00,0,0
12/12/2014, 21:00:00,0,0
12/12/2014, 21:15:00,0,0
12/12/2014, 21:30:00,0,0
12/12/2014, 21:45:00,0,0
12/12/2014, 22:00:00,0,0
12/12/2014, 22:15:00,0,0
12/12/2014, 22:30:00,0,0
12/12/2014, 22:45:00,0,0
12/12/2014, 23:00:00,0,0
12/12/2014, 23:15:00,0,0
12/12/2014, 23:30:00,0,0
12/12/2014, 23:45:00,0,0
12/12/2014, 24:00:00,0,0
13/12/2014 , 00:15:00,0,0
13/12/2014 , 00:30:00,0,0
13/12/2014 , 00:45:00,0,0
13/12/2014 , 01:00:00,0,0
13/12/2014 , 01:15:00,0,0
13/12/2014 , 01:30:00,0,0
13/12/2014 , 01:45:00,0,0
13/12/2014 , 02:00:00,0,0
13/12/2014 , 02:15:00,0,0
13/12/2014 , 02:30:00,0,0
13/12/2014 , 02:45:00,0,0
13/12/2014 , 03:00:00,0,0
13/12/2014 , 03:15:00,0,0
13/12/2014 , 03:30:00,0,0
13/12/2014 , 03:45:00,0,0
13/12/2014 , 04:00:00,0,0
13/12/2014 , 04:15:00,0,0
13/12/2014 , 04:30:00,0,0
13/12/2014 , 04:45:00,0,0
13/12/2014 , 05:00:00,0,0
13/12/2014 , 05:15:00,0,0
13/12/2014 , 05:30:00,0,0
13/12/2014 , 05:45:00,0,0
13/12/2014 , 06:00:00,0,0
13/12/2014 , 06:15:00,0,0
13/12/2014 , 06:30:00,0,0
13/12/2014 , 06:45:00,1,0.452
13/12/2014 , 07:00:00,49,10.7
13/12/2014 , 07:15:00,254,40.788
13/12/2014 , 07:30:00,577,79.489
13/12/2014 , 07:45:00,1081,132.442
13/12/2014 , 08:00:00,1472,170.24
13/12/2014 , 08:15:00,2606,270.887
13/12/2014 , 08:30:00,3326,330.328
13/12/2014 , 08:45:00,2840,290.507
13/12/2014 , 09:00:00,3025,305.805
13/12/2014 , 09:15:00,2644,274.095
13/12/2014 , 09:30:00,3497,344.074
13/12/2014 , 09:45:00,3962,380.84
13/12/2014 , 10:00:00,5144,470.921
13/12/2014 , 10:15:00,6042,536.753
13/12/2014 , 10:30:00,6879,596.477
13/12/2014 , 10:45:00,8334,697.198
13/12/2014 , 11:00:00,8136,683.698
13/12/2014 , 11:15:00,7468,637.688
13/12/2014 , 11:30:00,6805,591.254
13/12/2014 , 11:45:00,7796,660.372
13/12/2014 , 12:00:00,16341,1205.47
13/12/2014 , 12:15:00,12734,984.183
13/12/2014 , 12:30:00,12404,963.391
13/12/2014 , 12:45:00,16127,1192.617
13/12/2014 , 13:00:00,16373,1207.389
13/12/2014 , 13:15:00,15887,1178.163
13/12/2014 , 13:30:00,15631,1162.702
13/12/2014 , 13:45:00,15298,1142.518
13/12/2014 , 14:00:00,9824,796.98
13/12/2014 , 14:15:00,7001,605.066
13/12/2014 , 14:30:00,10857,864.485
13/12/2014 , 14:45:00,7382,631.709
13/12/2014 , 15:00:00,9829,797.309
13/12/2014 , 15:15:00,9217,756.698
13/12/2014 , 15:30:00,7236,621.531
13/12/2014 , 15:45:00,8201,688.137
13/12/2014 , 16:00:00,6175,546.342
13/12/2014 , 16:15:00,5230,477.314
13/12/2014 , 16:30:00,4125,393.533
13/12/2014 , 16:45:00,2934,298.302
13/12/2014 , 17:00:00,2112,228.328
13/12/2014 , 17:15:00,1486,171.555
13/12/2014 , 17:30:00,785,102.1
13/12/2014 , 17:45:00,355,53.551
13/12/2014 , 18:00:00,77,15.453
13/12/2014 , 18:15:00,4,1.395
13/12/2014 , 18:30:00,0,0
13/12/2014 , 18:45:00,0,0
13/12/2014 , 19:00:00,0,0
13/12/2014 , 19:15:00,0,0
13/12/2014 , 19:30:00,0,0
13/12/2014 , 19:45:00,0,0
13/12/2014 , 20:00:00,0,0
13/12/2014 , 20:15:00,0,0
13/12/2014 , 20:30:00,0,0
13/12/2014 , 20:45:00,0,0
13/12/2014 , 21:00:00,0,0
13/12/2014 , 21:15:00,0,0
13/12/2014 , 21:30:00,0,0
13/12/2014 , 21:45:00,0,0
13/12/2014 , 22:00:00,0,0
13/12/2014 , 22:15:00,0,0
13/12/2014 , 22:30:00,0,0
13/12/2014 , 22:45:00,0,0
13/12/2014 , 23:00:00,0,0
13/12/2014 , 23:15:00,0,0
13/12/2014 , 23:30:00,0,0
13/12/2014 , 23:45:00,0,0
13/12/2014 , 24:00:00,0,0
14/12/2014 , 00:15:00,0,0
14/12/2014 , 00:30:00,0,0
14/12/2014 , 00:45:00,0,0
14/12/2014 , 01:00:00,0,0
14/12/2014 , 01:15:00,0,0
14/12/2014 , 01:30:00,0,0
14/12/2014 , 01:45:00,0,0
14/12/2014 , 02:00:00,0,0
14/12/2014 , 02:15:00,0,0
14/12/2014 , 02:30:00,0,0
14/12/2014 , 02:45:00,0,0
14/12/2014 , 03:00:00,0,0
14/12/2014 , 03:15:00,0,0
14/12/2014 , 03:30:00,0,0
14/12/2014 , 03:45:00,0,0
14/12/2014 , 04:00:00,0,0
14/12/2014 , 04:15:00,0,0
14/12/2014 , 04:30:00,0,0
14/12/2014 , 04:45:00,0,0
14/12/2014 , 05:00:00,0,0
14/12/2014 , 05:15:00,0,0
14/12/2014 , 05:30:00,0,0
14/12/2014 , 05:45:00,0,0
14/12/2014 , 06:00:00,0,0
14/12/2014 , 06:15:00,0,0
14/12/2014 , 06:30:00,0,0
14/12/2014 , 06:45:00,0,0
14/12/2014 , 07:00:00,12,3.408
14/12/2014 , 07:15:00,66,13.632
14/12/2014 , 07:30:00,230,37.625
14/12/2014 , 07:45:00,845,108.402
14/12/2014 , 08:00:00,764,99.873
14/12/2014 , 08:15:00,1213,145.45
14/12/2014 , 08:30:00,1421,165.428
14/12/2014 , 08:45:00,1849,204.923
14/12/2014 , 09:00:00,2628,272.746
14/12/2014 , 09:15:00,2541,265.38
14/12/2014 , 09:30:00,2997,303.501
14/12/2014 , 09:45:00,2883,294.079
14/12/2014 , 10:00:00,2483,260.443
14/12/2014 , 10:15:00,2748,282.831
14/12/2014 , 10:30:00,3175,318.08
14/12/2014 , 10:45:00,3916,377.24
14/12/2014 , 11:00:00,4483,421.089
14/12/2014 , 11:15:00,4552,426.352
14/12/2014 , 11:30:00,4394,414.278
14/12/2014 , 11:45:00,4259,403.898
14/12/2014 , 12:00:00,3214,321.254
14/12/2014 , 12:15:00,3352,332.426
14/12/2014 , 12:30:00,3158,316.694
14/12/2014 , 12:45:00,3309,328.954
14/12/2014 , 13:00:00,5630,506.794
14/12/2014 , 13:15:00,5544,500.49
14/12/2014 , 13:30:00,5067,465.181
14/12/2014 , 13:45:00,2842,290.673
14/12/2014 , 14:00:00,2902,295.654
14/12/2014 , 14:15:00,3275,326.203
14/12/2014 , 14:30:00,3656,356.743
14/12/2014 , 14:45:00,3739,363.315
14/12/2014 , 15:00:00,3803,368.364
14/12/2014 , 15:15:00,2862,292.336
14/12/2014 , 15:30:00,2698,278.639
14/12/2014 , 15:45:00,3536,347.191
14/12/2014 , 16:00:00,3029,306.133
14/12/2014 , 16:15:00,1472,170.24
14/12/2014 , 16:30:00,1328,156.568
14/12/2014 , 16:45:00,982,122.491
14/12/2014 , 17:00:00,840,107.88
14/12/2014 , 17:15:00,644,86.917
14/12/2014 , 17:30:00,373,55.748
14/12/2014 , 17:45:00,158,27.725
14/12/2014 , 18:00:00,38,8.702
14/12/2014 , 18:15:00,2,0.794
14/12/2014 , 18:30:00,0,0
14/12/2014 , 18:45:00,0,0
14/12/2014 , 19:00:00,0,0
14/12/2014 , 19:15:00,0,0
14/12/2014 , 19:30:00,0,0
14/12/2014 , 19:45:00,0,0
14/12/2014 , 20:00:00,0,0
14/12/2014 , 20:15:00,0,0
14/12/2014 , 20:30:00,0,0
14/12/2014 , 20:45:00,0,0
14/12/2014 , 21:00:00,0,0
14/12/2014 , 21:15:00,0,0
14/12/2014 , 21:30:00,0,0
14/12/2014 , 21:45:00,0,0
14/12/2014 , 22:00:00,0,0
14/12/2014 , 22:15:00,0,0
14/12/2014 , 22:30:00,0,0
14/12/2014 , 22:45:00,0,0
14/12/2014 , 23:00:00,0,0
14/12/2014 , 23:15:00,0,0
14/12/2014 , 23:30:00,0,0
14/12/2014 , 23:45:00,0,0
14/12/2014 , 24:00:00,0,0
15/12/2014 , 00:15:00,0,0
15/12/2014 , 00:30:00,0,0
15/12/2014 , 00:45:00,0,0
15/12/2014 , 01:00:00,0,0
15/12/2014 , 01:15:00,0,0
15/12/2014 , 01:30:00,0,0
15/12/2014 , 01:45:00,0,0
15/12/2014 , 02:00:00,0,0
15/12/2014 , 02:15:00,0,0
15/12/2014 , 02:30:00,0,0
15/12/2014 , 02:45:00,0,0
15/12/2014 , 03:00:00,0,0
15/12/2014 , 03:15:00,0,0
15/12/2014 , 03:30:00,0,0
15/12/2014 , 03:45:00,0,0
15/12/2014 , 04:00:00,0,0
15/12/2014 , 04:15:00,0,0
15/12/2014 , 04:30:00,0,0
15/12/2014 , 04:45:00,0,0
15/12/2014 , 05:00:00,0,0
15/12/2014 , 05:15:00,0,0
15/12/2014 , 05:30:00,0,0
15/12/2014 , 05:45:00,0,0
15/12/2014 , 06:00:00,0,0
15/12/2014 , 06:15:00,0,0
15/12/2014 , 06:30:00,0,0
15/12/2014 , 06:45:00,0,0
15/12/2014 , 07:00:00,20,5.163
15/12/2014 , 07:15:00,100,19.113
15/12/2014 , 07:30:00,233,38.024
15/12/2014 , 07:45:00,685,91.391
15/12/2014 , 08:00:00,1127,137.007
15/12/2014 , 08:15:00,1028,127.137
15/12/2014 , 08:30:00,2744,282.496
15/12/2014 , 08:45:00,1790,199.59
15/12/2014 , 09:00:00,3813,369.151
15/12/2014 , 09:15:00,5406,490.335
15/12/2014 , 09:30:00,4267,404.514
15/12/2014 , 09:45:00,5042,463.313
15/12/2014 , 10:00:00,7807,661.129
15/12/2014 , 10:15:00,5072,465.554
15/12/2014 , 10:30:00,7521,641.365
15/12/2014 , 10:45:00,8106,681.647
15/12/2014 , 11:00:00,10759,858.134
15/12/2014 , 11:15:00,11355,896.595
15/12/2014 , 11:30:00,12663,979.718
15/12/2014 , 11:45:00,11035,875.993
15/12/2014 , 12:00:00,9747,791.896
15/12/2014 , 12:15:00,7644,649.882
15/12/2014 , 12:30:00,4571,427.799
15/12/2014 , 12:45:00,3956,380.371
15/12/2014 , 13:00:00,6621,578.22
15/12/2014 , 13:15:00,9457,772.682
15/12/2014 , 13:30:00,11039,876.251
15/12/2014 , 13:45:00,8366,699.374
15/12/2014 , 14:00:00,6255,552.091
15/12/2014 , 14:15:00,6458,566.618
15/12/2014 , 14:30:00,6938,600.634
15/12/2014 , 14:45:00,7531,642.059
15/12/2014 , 15:00:00,6604,577.013
15/12/2014 , 15:15:00,3749,364.105
15/12/2014 , 15:30:00,2435,256.342
15/12/2014 , 15:45:00,3053,308.105
15/12/2014 , 16:00:00,2559,266.908
15/12/2014 , 16:15:00,2021,220.295
15/12/2014 , 16:30:00,2105,227.713
15/12/2014 , 16:45:00,2291,243.944
15/12/2014 , 17:00:00,1444,167.602
15/12/2014 , 17:15:00,855,109.444
15/12/2014 , 17:30:00,525,73.613
15/12/2014 , 17:45:00,228,37.359
15/12/2014 , 18:00:00,78,15.616
15/12/2014 , 18:15:00,7,2.199
15/12/2014 , 18:30:00,0,0
15/12/2014 , 18:45:00,0,0
15/12/2014 , 19:00:00,0,0
15/12/2014 , 19:15:00,0,0
15/12/2014 , 19:30:00,0,0
15/12/2014 , 19:45:00,0,0
15/12/2014 , 20:00:00,0,0
15/12/2014 , 20:15:00,0,0
15/12/2014 , 20:30:00,0,0
15/12/2014 , 20:45:00,0,0
15/12/2014 , 21:00:00,0,0
15/12/2014 , 21:15:00,0,0
15/12/2014 , 21:30:00,0,0
15/12/2014 , 21:45:00,0,0
15/12/2014 , 22:00:00,0,0
15/12/2014 , 22:15:00,0,0
15/12/2014 , 22:30:00,0,0
15/12/2014 , 22:45:00,0,0
15/12/2014 , 23:00:00,0,0
15/12/2014 , 23:15:00,0,0
15/12/2014 , 23:30:00,0,0
15/12/2014 , 23:45:00,0,0
15/12/2014 , 24:00:00,0,0
16/12/2014 , 00:15:00,0,0
16/12/2014 , 00:30:00,0,0
16/12/2014 , 00:45:00,0,0
16/12/2014 , 01:00:00,0,0
16/12/2014 , 01:15:00,0,0
16/12/2014 , 01:30:00,0,0
16/12/2014 , 01:45:00,0,0
16/12/2014 , 02:00:00,0,0
16/12/2014 , 02:15:00,0,0
16/12/2014 , 02:30:00,0,0
16/12/2014 , 02:45:00,0,0
16/12/2014 , 03:00:00,0,0
16/12/2014 , 03:15:00,0,0
16/12/2014 , 03:30:00,0,0
16/12/2014 , 03:45:00,0,0
16/12/2014 , 04:00:00,0,0
16/12/2014 , 04:15:00,0,0
16/12/2014 , 04:30:00,0,0
16/12/2014 , 04:45:00,0,0
16/12/2014 , 05:00:00,0,0
16/12/2014 , 05:15:00,0,0
16/12/2014 , 05:30:00,0,0
16/12/2014 , 05:45:00,0,0
16/12/2014 , 06:00:00,0,0
16/12/2014 , 06:15:00,0,0
16/12/2014 , 06:30:00,0,0
16/12/2014 , 06:45:00,0,0
16/12/2014 , 07:00:00,15,4.086
16/12/2014 , 07:15:00,95,18.332
16/12/2014 , 07:30:00,299,46.573
16/12/2014 , 07:45:00,731,96.351
16/12/2014 , 08:00:00,1305,154.359
16/12/2014 , 08:15:00,1657,187.444
16/12/2014 , 08:30:00,1841,204.202
16/12/2014 , 08:45:00,2543,265.55
16/12/2014 , 09:00:00,3538,347.351
16/12/2014 , 09:15:00,4321,408.672
16/12/2014 , 09:30:00,3287,327.175
16/12/2014 , 09:45:00,3950,379.902
16/12/2014 , 10:00:00,4406,415.198
16/12/2014 , 10:15:00,7646,650.02
16/12/2014 , 10:30:00,8722,723.481
16/12/2014 , 10:45:00,8892,734.928
16/12/2014 , 11:00:00,6036,536.319
16/12/2014 , 11:15:00,5633,507.014
16/12/2014 , 11:30:00,6078,539.352
16/12/2014 , 11:45:00,5270,480.28
16/12/2014 , 12:00:00,6812,591.749
16/12/2014 , 12:15:00,8650,718.621
16/12/2014 , 12:30:00,7407,633.449
16/12/2014 , 12:45:00,8388,700.87
16/12/2014 , 13:00:00,12131,946.113
16/12/2014 , 13:15:00,9201,755.63
16/12/2014 , 13:30:00,9033,744.391
16/12/2014 , 13:45:00,5139,470.549
16/12/2014 , 14:00:00,11523,907.368
16/12/2014 , 14:15:00,11677,917.217
16/12/2014 , 14:30:00,10842,863.514
16/12/2014 , 14:45:00,10427,836.538
16/12/2014 , 15:00:00,7954,671.235
16/12/2014 , 15:15:00,7801,660.716
16/12/2014 , 15:30:00,4745,440.995
16/12/2014 , 15:45:00,4466,419.79
16/12/2014 , 16:00:00,3038,306.873
16/12/2014 , 16:15:00,2020,220.206
16/12/2014 , 16:30:00,2134,230.26
16/12/2014 , 16:45:00,1791,199.68
16/12/2014 , 17:00:00,1089,133.238
16/12/2014 , 17:15:00,806,104.316
16/12/2014 , 17:30:00,484,68.902
16/12/2014 , 17:45:00,314,48.464
16/12/2014 , 18:00:00,88,17.225
16/12/2014 , 18:15:00,7,2.199
16/12/2014 , 18:30:00,0,0
16/12/2014 , 18:45:00,0,0
16/12/2014 , 19:00:00,0,0
16/12/2014 , 19:15:00,0,0
16/12/2014 , 19:30:00,0,0
16/12/2014 , 19:45:00,0,0
16/12/2014 , 20:00:00,0,0
16/12/2014 , 20:15:00,0,0
16/12/2014 , 20:30:00,0,0
16/12/2014 , 20:45:00,0,0
16/12/2014 , 21:00:00,0,0
16/12/2014 , 21:15:00,0,0
16/12/2014 , 21:30:00,0,0
16/12/2014 , 21:45:00,0,0
16/12/2014 , 22:00:00,0,0
16/12/2014 , 22:15:00,0,0
16/12/2014 , 22:30:00,0,0
16/12/2014 , 22:45:00,0,0
16/12/2014 , 23:00:00,0,0
16/12/2014 , 23:15:00,0,0
16/12/2014 , 23:30:00,0,0
16/12/2014 , 23:45:00,0,0
16/12/2014 , 24:00:00,0,0
17/12/2014 , 00:15:00,0,0
17/12/2014 , 00:30:00,0,0
17/12/2014 , 00:45:00,0,0
17/12/2014 , 01:00:00,0,0
17/12/2014 , 01:15:00,0,0
17/12/2014 , 01:30:00,0,0
17/12/2014 , 01:45:00,0,0
17/12/2014 , 02:00:00,0,0
17/12/2014 , 02:15:00,0,0
17/12/2014 , 02:30:00,0,0
17/12/2014 , 02:45:00,0,0
17/12/2014 , 03:00:00,0,0
17/12/2014 , 03:15:00,0,0
17/12/2014 , 03:30:00,0,0
17/12/2014 , 03:45:00,0,0
17/12/2014 , 04:00:00,0,0
17/12/2014 , 04:15:00,0,0
17/12/2014 , 04:30:00,0,0
17/12/2014 , 04:45:00,0,0
17/12/2014 , 05:00:00,0,0
17/12/2014 , 05:15:00,0,0
17/12/2014 , 05:30:00,0,0
17/12/2014 , 05:45:00,0,0
17/12/2014 , 06:00:00,0,0
17/12/2014 , 06:15:00,0,0
17/12/2014 , 06:30:00,0,0
17/12/2014 , 06:45:00,0,0
17/12/2014 , 07:00:00,30,7.18
17/12/2014 , 07:15:00,166,28.861
17/12/2014 , 07:30:00,548,76.225
17/12/2014 , 07:45:00,1055,129.846
17/12/2014 , 08:00:00,2221,237.866
17/12/2014 , 08:15:00,2090,226.392
17/12/2014 , 08:30:00,2103,227.537
17/12/2014 , 08:45:00,3723,362.05
17/12/2014 , 09:00:00,4887,451.697
17/12/2014 , 09:15:00,7013,605.909
17/12/2014 , 09:30:00,6940,600.775
17/12/2014 , 09:45:00,8000,674.39
17/12/2014 , 10:00:00,9312,763.034
17/12/2014 , 10:15:00,9843,798.233
17/12/2014 , 10:30:00,11647,915.3
17/12/2014 , 10:45:00,10547,844.358
17/12/2014 , 11:00:00,8750,725.369
17/12/2014 , 11:15:00,12336,959.094
17/12/2014 , 11:30:00,8283,693.727
17/12/2014 , 11:45:00,8233,690.319
17/12/2014 , 12:00:00,10660,851.707
17/12/2014 , 12:15:00,13387,1025.031
17/12/2014 , 12:30:00,9736,791.169
17/12/2014 , 12:45:00,14917,1119.325
17/12/2014 , 13:00:00,14442,1090.253
17/12/2014 , 13:15:00,9589,781.441
17/12/2014 , 13:30:00,13951,1060.013
17/12/2014 , 13:45:00,13082,1005.999
17/12/2014 , 14:00:00,11658,916.003
17/12/2014 , 14:15:00,8633,717.472
17/12/2014 , 14:30:00,7702,653.889
17/12/2014 , 14:45:00,5739,514.759
17/12/2014 , 15:00:00,8865,733.112
17/12/2014 , 15:15:00,9384,767.828
17/12/2014 , 15:30:00,6698,583.683
17/12/2014 , 15:45:00,5438,492.694
17/12/2014 , 16:00:00,3965,381.074
17/12/2014 , 16:15:00,2542,265.465
17/12/2014 , 16:30:00,2270,242.124
17/12/2014 , 16:45:00,2030,221.093
17/12/2014 , 17:00:00,1154,139.67
17/12/2014 , 17:15:00,1071,131.445
17/12/2014 , 17:30:00,625,84.826
17/12/2014 , 17:45:00,398,58.768
17/12/2014 , 18:00:00,105,19.886
17/12/2014 , 18:15:00,7,2.199
17/12/2014 , 18:30:00,0,0
17/12/2014 , 18:45:00,0,0
17/12/2014 , 19:00:00,0,0
17/12/2014 , 19:15:00,0,0
17/12/2014 , 19:30:00,0,0
17/12/2014 , 19:45:00,0,0
17/12/2014 , 20:00:00,0,0
17/12/2014 , 20:15:00,0,0
17/12/2014 , 20:30:00,0,0
17/12/2014 , 20:45:00,0,0
17/12/2014 , 21:00:00,0,0
17/12/2014 , 21:15:00,0,0
17/12/2014 , 21:30:00,0,0
17/12/2014 , 21:45:00,0,0
17/12/2014 , 22:00:00,0,0
17/12/2014 , 22:15:00,0,0
17/12/2014 , 22:30:00,0,0
17/12/2014 , 22:45:00,0,0
17/12/2014 , 23:00:00,0,0
17/12/2014 , 23:15:00,0,0
17/12/2014 , 23:30:00,0,0
17/12/2014 , 23:45:00,0,0
17/12/2014 , 24:00:00,0,0
18/12/2014 , 00:15:00,0,0
18/12/2014 , 00:30:00,0,0
18/12/2014 , 00:45:00,0,0
18/12/2014 , 01:00:00,0,0
18/12/2014 , 01:15:00,0,0
18/12/2014 , 01:30:00,0,0
18/12/2014 , 01:45:00,0,0
18/12/2014 , 02:00:00,0,0
18/12/2014 , 02:15:00,0,0
18/12/2014 , 02:30:00,0,0
18/12/2014 , 02:45:00,0,0
18/12/2014 , 03:00:00,0,0
18/12/2014 , 03:15:00,0,0
18/12/2014 , 03:30:00,0,0
18/12/2014 , 03:45:00,0,0
18/12/2014 , 04:00:00,0,0
18/12/2014 , 04:15:00,0,0
18/12/2014 , 04:30:00,0,0
18/12/2014 , 04:45:00,0,0
18/12/2014 , 05:00:00,0,0
18/12/2014 , 05:15:00,0,0
18/12/2014 , 05:30:00,0,0
18/12/2014 , 05:45:00,0,0
18/12/2014 , 06:00:00,0,0
18/12/2014 , 06:15:00,0,0
18/12/2014 , 06:30:00,0,0
18/12/2014 , 06:45:00,0,0
18/12/2014 , 07:00:00,20,5.163
18/12/2014 , 07:15:00,189,32.073
18/12/2014 , 07:30:00,562,77.804
18/12/2014 , 07:45:00,723,95.493
18/12/2014 , 08:00:00,992,123.504
18/12/2014 , 08:15:00,2133,230.173
18/12/2014 , 08:30:00,4425,416.653
18/12/2014 , 08:45:00,3820,369.702
18/12/2014 , 09:00:00,4261,404.052
18/12/2014 , 09:15:00,6276,553.597
18/12/2014 , 09:30:00,7912,668.351
18/12/2014 , 09:45:00,8293,694.408
18/12/2014 , 10:00:00,9141,751.62
18/12/2014 , 10:15:00,6757,587.86
18/12/2014 , 10:30:00,6481,568.258
18/12/2014 , 10:45:00,7328,627.949
18/12/2014 , 11:00:00,7581,645.523
18/12/2014 , 11:15:00,7269,623.835
18/12/2014 , 11:30:00,9426,770.622
18/12/2014 , 11:45:00,11157,883.861
18/12/2014 , 12:00:00,11240,889.204
18/12/2014 , 12:15:00,10607,848.262
18/12/2014 , 12:30:00,6419,563.833
18/12/2014 , 12:45:00,10417,835.885
18/12/2014 , 13:00:00,6852,594.573
18/12/2014 , 13:15:00,8414,702.636
18/12/2014 , 13:30:00,5925,528.285
18/12/2014 , 13:45:00,7604,647.115
18/12/2014 , 14:00:00,6299,555.247
18/12/2014 , 14:15:00,4787,444.167
18/12/2014 , 14:30:00,5301,482.576
18/12/2014 , 14:45:00,8746,725.1
18/12/2014 , 15:00:00,5419,491.294
18/12/2014 , 15:15:00,3600,352.293
18/12/2014 , 15:30:00,4377,412.974
18/12/2014 , 15:45:00,2780,285.506
18/12/2014 , 16:00:00,4322,408.749
18/12/2014 , 16:15:00,3545,347.909
18/12/2014 , 16:30:00,2437,256.513
18/12/2014 , 16:45:00,1466,169.675
18/12/2014 , 17:00:00,1154,139.67
18/12/2014 , 17:15:00,608,82.945
