date,time,temp_raw_C,temp_cal_C
1/4/2015,10:15,22.717,22.686
1/4/2015,10:30,22.717,22.686
1/4/2015,10:45,22.717,22.686
1/4/2015,11:00,22.717,22.686
1/4/2015,11:15,22.812,22.780
1/4/2015,11:30,22.717,22.686
1/4/2015,11:45,22.812,22.780
1/4/2015,12:00,22.812,22.780
1/4/2015,12:15,22.908,22.875
1/4/2015,12:30,22.908,22.875
1/4/2015,12:45,22.908,22.875
1/4/2015,13:00,22.908,22.875
1/4/2015,13:15,23.004,22.970
1/4/2015,13:30,22.908,22.875
1/4/2015,13:45,23.196,23.160
1/4/2015,14:00,23.1,23.065
1/4/2015,14:15,23.292,23.255
1/4/2015,14:30,23.1,23.065
1/4/2015,14:45,23.388,23.351
1/4/2015,15:00,23.388,23.351
1/4/2015,15:15,23.1,23.065
1/4/2015,15:30,22.908,22.875
1/4/2015,15:45,22.908,22.875
1/4/2015,16:00,22.908,22.875
1/4/2015,16:15,22.908,22.875
1/4/2015,16:30,22.908,22.875
1/4/2015,16:45,22.717,22.686
1/4/2015,17:00,22.621,22.590
1/4/2015,17:15,22.621,22.590
1/4/2015,17:30,22.525,22.495
1/4/2015,17:45,22.429,22.400
1/4/2015,18:00,22.429,22.400
1/4/2015,18:15,22.429,22.400
1/4/2015,18:30,22.525,22.495
1/4/2015,18:45,22.525,22.495
1/4/2015,19:00,22.525,22.495
1/4/2015,19:15,22.621,22.590
1/4/2015,19:30,22.621,22.590
1/4/2015,19:45,22.621,22.590
1/4/2015,20:00,22.621,22.590
1/4/2015,20:15,22.621,22.590
1/4/2015,20:30,22.621,22.590
1/4/2015,20:45,22.621,22.590
1/4/2015,21:00,22.621,22.590
1/4/2015,21:15,22.621,22.590
1/4/2015,21:30,22.717,22.686
1/4/2015,21:45,22.621,22.590
1/4/2015,22:00,22.621,22.590
1/4/2015,22:15,22.621,22.590
1/4/2015,22:30,22.621,22.590
1/4/2015,22:45,22.621,22.590
1/4/2015,23:00,22.621,22.590
1/4/2015,23:15,22.621,22.590
1/4/2015,23:30,22.621,22.590
1/4/2015,23:45,22.621,22.590
1/5/2015,0:00,22.621,22.590
1/5/2015,0:15,22.621,22.590
1/5/2015,0:30,22.621,22.590
1/5/2015,0:45,22.621,22.590
1/5/2015,1:00,22.621,22.590
1/5/2015,1:15,22.621,22.590
1/5/2015,1:30,22.621,22.590
1/5/2015,1:45,22.621,22.590
1/5/2015,2:00,22.621,22.590
1/5/2015,2:15,22.525,22.495
1/5/2015,2:30,22.525,22.495
1/5/2015,2:45,22.525,22.495
1/5/2015,3:00,22.525,22.495
1/5/2015,3:15,22.525,22.495
1/5/2015,3:30,22.525,22.495
1/5/2015,3:45,22.525,22.495
1/5/2015,4:00,22.525,22.495
1/5/2015,4:15,22.525,22.495
1/5/2015,4:30,22.525,22.495
1/5/2015,4:45,22.525,22.495
1/5/2015,5:00,22.525,22.495
1/5/2015,5:15,22.525,22.495
1/5/2015,5:30,22.525,22.495
1/5/2015,5:45,22.525,22.495
1/5/2015,6:00,22.525,22.495
1/5/2015,6:15,22.525,22.495
1/5/2015,6:30,22.525,22.495
1/5/2015,6:45,22.525,22.495
1/5/2015,7:00,22.525,22.495
1/5/2015,7:15,22.525,22.495
1/5/2015,7:30,22.429,22.400
1/5/2015,7:45,22.525,22.495
1/5/2015,8:00,22.525,22.495
1/5/2015,8:15,22.525,22.495
1/5/2015,8:30,22.525,22.495
1/5/2015,8:45,22.525,22.495
1/5/2015,9:00,22.621,22.590
1/5/2015,9:15,22.621,22.590
1/5/2015,9:30,22.717,22.686
1/5/2015,9:45,22.717,22.686
1/5/2015,10:00,22.812,22.780
1/5/2015,10:15,22.812,22.780
1/5/2015,10:30,22.717,22.686
1/5/2015,10:45,22.717,22.686
1/5/2015,11:00,22.812,22.780
1/5/2015,11:15,22.908,22.875
1/5/2015,11:30,22.908,22.875
1/5/2015,11:45,22.908,22.875
1/5/2015,12:00,22.908,22.875
1/5/2015,12:15,22.908,22.875
1/5/2015,12:30,23.004,22.970
1/5/2015,12:45,23.004,22.970
1/5/2015,13:00,23.004,22.970
1/5/2015,13:15,23.004,22.970
1/5/2015,13:30,23.004,22.970
1/5/2015,13:45,23.196,23.160
1/5/2015,14:00,23.388,23.351
1/5/2015,14:15,23.388,23.351
1/5/2015,14:30,23.292,23.255
1/5/2015,14:45,23.292,23.255
1/5/2015,15:00,23.388,23.351
1/5/2015,15:15,23.388,23.351
1/5/2015,15:30,23.292,23.255
1/5/2015,15:45,23.292,23.255
1/5/2015,16:00,23.292,23.255
1/5/2015,16:15,23.196,23.160
1/5/2015,16:30,23.1,23.065
1/5/2015,16:45,23.004,22.970
1/5/2015,17:00,22.812,22.780
1/5/2015,17:15,22.812,22.780
1/5/2015,17:30,22.717,22.686
1/5/2015,17:45,22.717,22.686
1/5/2015,18:00,22.621,22.590
1/5/2015,18:15,22.621,22.590
1/5/2015,18:30,22.525,22.495
1/5/2015,18:45,22.429,22.400
1/5/2015,19:00,22.429,22.400
1/5/2015,19:15,22.429,22.400
1/5/2015,19:30,22.333,22.305
1/5/2015,19:45,22.333,22.305
1/5/2015,20:00,22.621,22.590
1/5/2015,20:15,22.717,22.686
1/5/2015,20:30,22.812,22.780
1/5/2015,20:45,22.717,22.686
1/5/2015,21:00,22.812,22.780
1/5/2015,21:15,22.812,22.780
1/5/2015,21:30,22.812,22.780
1/5/2015,21:45,22.812,22.780
1/5/2015,22:00,22.812,22.780
1/5/2015,22:15,22.812,22.780
1/5/2015,22:30,22.812,22.780
1/5/2015,22:45,22.812,22.780
1/5/2015,23:00,22.812,22.780
1/5/2015,23:15,22.812,22.780
1/5/2015,23:30,22.717,22.686
1/5/2015,23:45,22.717,22.686
1/6/2015,0:00,22.717,22.686
1/6/2015,0:15,22.717,22.686
1/6/2015,0:30,22.717,22.686
1/6/2015,0:45,22.717,22.686
1/6/2015,1:00,22.717,22.686
1/6/2015,1:15,22.717,22.686
1/6/2015,1:30,22.621,22.590
1/6/2015,1:45,22.621,22.590
1/6/2015,2:00,22.621,22.590
1/6/2015,2:15,22.621,22.590
1/6/2015,2:30,22.525,22.495
1/6/2015,2:45,22.525,22.495
1/6/2015,3:00,22.525,22.495
1/6/2015,3:15,22.525,22.495
1/6/2015,3:30,22.525,22.495
1/6/2015,3:45,22.525,22.495
1/6/2015,4:00,22.525,22.495
1/6/2015,4:15,22.429,22.400
1/6/2015,4:30,22.429,22.400
1/6/2015,4:45,22.429,22.400
1/6/2015,5:00,22.333,22.305
1/6/2015,5:15,22.429,22.400
1/6/2015,5:30,22.333,22.305
1/6/2015,5:45,22.333,22.305
1/6/2015,6:00,22.333,22.305
1/6/2015,6:15,22.333,22.305
1/6/2015,6:30,22.333,22.305
1/6/2015,6:45,22.333,22.305
1/6/2015,7:00,22.238,22.211
1/6/2015,7:15,22.238,22.211
1/6/2015,7:30,22.238,22.211
1/6/2015,7:45,22.238,22.211
1/6/2015,8:00,22.238,22.211
1/6/2015,8:15,22.238,22.211
1/6/2015,8:30,22.333,22.305
1/6/2015,8:45,22.333,22.305
1/6/2015,9:00,22.429,22.400
1/6/2015,9:15,22.525,22.495
1/6/2015,9:30,22.525,22.495
1/6/2015,9:45,22.621,22.590
1/6/2015,10:00,22.621,22.590
1/6/2015,10:15,22.717,22.686
1/6/2015,10:30,22.717,22.686
1/6/2015,10:45,22.908,22.875
1/6/2015,11:00,22.908,22.875
1/6/2015,11:15,23.004,22.970
1/6/2015,11:30,23.004,22.970
1/6/2015,11:45,23.1,23.065
1/6/2015,12:00,23.004,22.970
1/6/2015,12:15,23.1,23.065
1/6/2015,12:30,23.1,23.065
1/6/2015,12:45,23.196,23.160
1/6/2015,13:00,23.196,23.160
1/6/2015,13:15,23.196,23.160
1/6/2015,13:30,23.292,23.255
1/6/2015,13:45,23.196,23.160
1/6/2015,14:00,23.196,23.160
1/6/2015,14:15,23.292,23.255
1/6/2015,14:30,23.292,23.255
1/6/2015,14:45,23.292,23.255
1/6/2015,15:00,23.292,23.255
1/6/2015,15:15,23.196,23.160
1/6/2015,15:30,23.196,23.160
1/6/2015,15:45,23.004,22.970
1/6/2015,16:00,23.196,23.160
1/6/2015,16:15,22.908,22.875
1/6/2015,16:30,23.1,23.065
1/6/2015,16:45,23.004,22.970
1/6/2015,17:00,22.908,22.875
1/6/2015,17:15,22.812,22.780
1/6/2015,17:30,22.717,22.686
1/6/2015,17:45,22.621,22.590
1/6/2015,18:00,22.525,22.495
1/6/2015,18:15,22.429,22.400
1/6/2015,18:30,22.333,22.305
1/6/2015,18:45,22.333,22.305
1/6/2015,19:00,22.238,22.211
1/6/2015,19:15,22.238,22.211
1/6/2015,19:30,21.951,21.926
1/6/2015,19:45,21.951,21.926
1/6/2015,20:00,21.855,21.831
1/6/2015,20:15,21.76,21.737
1/6/2015,20:30,21.76,21.737
1/6/2015,20:45,21.664,21.642
1/6/2015,21:00,21.76,21.737
1/6/2015,21:15,21.569,21.548
1/6/2015,21:30,21.569,21.548
1/6/2015,21:45,21.664,21.642
1/6/2015,22:00,21.76,21.737
1/6/2015,22:15,21.76,21.737
1/6/2015,22:30,21.855,21.831
1/6/2015,22:45,21.951,21.926
1/6/2015,23:00,22.142,22.116
1/6/2015,23:15,22.333,22.305
1/6/2015,23:30,22.238,22.211
1/6/2015,23:45,22.238,22.211
1/7/2015,0:00,22.238,22.211
1/7/2015,0:15,22.238,22.211
1/7/2015,0:30,22.333,22.305
1/7/2015,0:45,22.333,22.305
1/7/2015,1:00,22.333,22.305
1/7/2015,1:15,22.333,22.305
1/7/2015,1:30,22.333,22.305
1/7/2015,1:45,22.238,22.211
1/7/2015,2:00,22.238,22.211
1/7/2015,2:15,22.238,22.211
1/7/2015,2:30,22.238,22.211
1/7/2015,2:45,22.238,22.211
1/7/2015,3:00,22.238,22.211
1/7/2015,3:15,22.238,22.211
1/7/2015,3:30,22.238,22.211
1/7/2015,3:45,22.142,22.116
1/7/2015,4:00,22.142,22.116
1/7/2015,4:15,22.142,22.116
1/7/2015,4:30,22.046,22.021
1/7/2015,4:45,22.142,22.116
1/7/2015,5:00,22.142,22.116
1/7/2015,5:15,22.046,22.021
1/7/2015,5:30,22.142,22.116
1/7/2015,5:45,22.142,22.116
1/7/2015,6:00,22.142,22.116
1/7/2015,6:15,22.046,22.021
1/7/2015,6:30,22.142,22.116
1/7/2015,6:45,22.046,22.021
1/7/2015,7:00,22.046,22.021
1/7/2015,7:15,22.046,22.021
1/7/2015,7:30,22.046,22.021
1/7/2015,7:45,21.951,21.926
1/7/2015,8:00,22.046,22.021
1/7/2015,8:15,22.046,22.021
1/7/2015,8:30,21.951,21.926
1/7/2015,8:45,22.142,22.116
1/7/2015,9:00,22.142,22.116
1/7/2015,9:15,22.046,22.021
1/7/2015,9:30,22.238,22.211
1/7/2015,9:45,22.333,22.305
1/7/2015,10:00,22.333,22.305
1/7/2015,10:15,22.525,22.495
1/7/2015,10:30,22.621,22.590
1/7/2015,10:45,22.717,22.686
1/7/2015,11:00,22.717,22.686
1/7/2015,11:15,22.812,22.780
1/7/2015,11:30,22.812,22.780
1/7/2015,11:45,22.717,22.686
1/7/2015,12:00,22.812,22.780
1/7/2015,12:15,22.908,22.875
1/7/2015,12:30,22.812,22.780
1/7/2015,12:45,22.812,22.780
1/7/2015,13:00,22.717,22.686
1/7/2015,13:15,22.812,22.780
1/7/2015,13:30,22.812,22.780
1/7/2015,13:45,22.812,22.780
1/7/2015,14:00,22.908,22.875
1/7/2015,14:15,22.908,22.875
1/7/2015,14:30,23.1,23.065
1/7/2015,14:45,23.1,23.065
1/7/2015,15:00,23.1,23.065
1/7/2015,15:15,22.908,22.875
1/7/2015,15:30,23.004,22.970
1/7/2015,15:45,23.004,22.970
1/7/2015,16:00,23.004,22.970
1/7/2015,16:15,22.812,22.780
1/7/2015,16:30,22.812,22.780
1/7/2015,16:45,22.812,22.780
1/7/2015,17:00,22.717,22.686
1/7/2015,17:15,22.717,22.686
1/7/2015,17:30,22.717,22.686
1/7/2015,17:45,22.621,22.590
1/7/2015,18:00,22.621,22.590
1/7/2015,18:15,22.621,22.590
1/7/2015,18:30,22.525,22.495
1/7/2015,18:45,22.525,22.495
1/7/2015,19:00,22.429,22.400
1/7/2015,19:15,22.333,22.305
1/7/2015,19:30,22.333,22.305
1/7/2015,19:45,22.238,22.211
1/7/2015,20:00,22.238,22.211
1/7/2015,20:15,22.142,22.116
1/7/2015,20:30,22.238,22.211
1/7/2015,20:45,22.046,22.021
1/7/2015,21:00,21.951,21.926
1/7/2015,21:15,22.142,22.116
1/7/2015,21:30,22.142,22.116
1/7/2015,21:45,22.142,22.116
1/7/2015,22:00,22.238,22.211
1/7/2015,22:15,22.238,22.211
1/7/2015,22:30,22.238,22.211
1/7/2015,22:45,22.046,22.021
1/7/2015,23:00,22.142,22.116
1/7/2015,23:15,22.142,22.116
1/7/2015,23:30,22.238,22.211
1/7/2015,23:45,22.333,22.305
1/8/2015,0:00,22.333,22.305
1/8/2015,0:15,22.333,22.305
1/8/2015,0:30,22.333,22.305
1/8/2015,0:45,22.429,22.400
1/8/2015,1:00,22.429,22.400
1/8/2015,1:15,22.429,22.400
1/8/2015,1:30,22.429,22.400
1/8/2015,1:45,22.429,22.400
1/8/2015,2:00,22.429,22.400
1/8/2015,2:15,22.429,22.400
1/8/2015,2:30,22.429,22.400
1/8/2015,2:45,22.429,22.400
1/8/2015,3:00,22.429,22.400
1/8/2015,3:15,22.429,22.400
1/8/2015,3:30,22.429,22.400
1/8/2015,3:45,22.429,22.400
1/8/2015,4:00,22.429,22.400
1/8/2015,4:15,22.429,22.400
1/8/2015,4:30,22.429,22.400
1/8/2015,4:45,22.429,22.400
1/8/2015,5:00,22.238,22.211
1/8/2015,5:15,21.951,21.926
1/8/2015,5:30,21.76,21.737
1/8/2015,5:45,21.569,21.548
1/8/2015,6:00,21.855,21.831
1/8/2015,6:15,22.142,22.116
1/8/2015,6:30,22.238,22.211
1/8/2015,6:45,22.333,22.305
1/8/2015,7:00,22.333,22.305
1/8/2015,7:15,22.333,22.305
1/8/2015,7:30,22.429,22.400
1/8/2015,7:45,22.429,22.400
1/8/2015,8:00,22.238,22.211
1/8/2015,8:15,22.238,22.211
1/8/2015,8:30,22.238,22.211
1/8/2015,8:45,22.333,22.305
1/8/2015,9:00,22.429,22.400
1/8/2015,9:15,22.238,22.211
1/8/2015,9:30,22.238,22.211
1/8/2015,9:45,22.333,22.305
1/8/2015,10:00,22.525,22.495
1/8/2015,10:15,22.525,22.495
1/8/2015,10:30,22.621,22.590
1/8/2015,10:45,22.525,22.495
1/8/2015,11:00,22.717,22.686
1/8/2015,11:15,22.717,22.686
1/8/2015,11:30,22.717,22.686
1/8/2015,11:45,22.812,22.780
1/8/2015,12:00,22.812,22.780
1/8/2015,12:15,22.812,22.780
1/8/2015,12:30,22.812,22.780
1/8/2015,12:45,23.1,23.065
1/8/2015,13:00,23.004,22.970
1/8/2015,13:15,23.004,22.970
1/8/2015,13:30,23.1,23.065
1/8/2015,13:45,22.908,22.875
1/8/2015,14:00,23.196,23.160
1/8/2015,14:15,22.908,22.875
1/8/2015,14:30,22.812,22.780
1/8/2015,14:45,22.908,22.875
1/8/2015,15:00,23.1,23.065
